Date,Rn,Rg,RH,Ta,Pa,Tbc,P
2022-04-18 11:00:0,207.37,251.1204,78.30999,13.691670000000002,1013.5278800000001,14.16833,0.0
2022-04-18 11:30:0,209.6311,254.6253,79.37,13.79,1013.4952400000001,14.18167,0.0
2022-04-18 12:00:0,167.8181,203.7875,77.80333,14.035,1013.2764800000001,14.47458,0.0
2022-04-18 12:30:0,234.3022,282.3404,77.175,14.35167,1013.10416,14.855929999999999,0.0
2022-04-18 13:00:0,244.6909,294.7649,74.005,14.94,1012.9367599999999,15.446670000000001,0.0
2022-04-18 13:30:0,135.0735,168.7652,74.99167,14.656670000000002,1012.76228,15.01186,0.0
2022-04-18 14:00:0,182.2062,223.5525,74.97666,14.87,1012.58516,15.335,0.0
2022-04-18 14:30:0,126.1776,158.2213,76.81333000000001,14.606670000000001,1012.5717199999999,14.95333,0.0
2022-04-18 15:00:0,150.6297,186.6808,77.58666,14.491670000000001,1012.5261199999999,14.92712,0.0
2022-04-18 15:30:0,354.7949,424.6167,75.03666,14.895,1012.22288,15.58833,0.0
2022-04-18 16:00:0,544.3749,692.3939999999999,70.8,15.678329999999999,1011.93848,16.476670000000002,0.0
2022-04-18 16:30:0,390.9297,512.4751,70.50832,15.678329999999999,1011.68624,16.44667,0.0
2022-04-18 17:00:0,319.2025,427.37800000000004,70.93,15.36,1011.5144,16.07667,0.0
2022-04-18 17:30:0,279.2694,401.0203,71.08166999999999,15.155,1011.29708,15.695,0.0
2022-04-18 18:00:0,312.121,448.8557,68.82499,15.62667,1011.0984800000001,16.25667,0.0
2022-04-18 18:30:0,289.2127,427.899,70.84167,15.42,1011.0581599999999,15.94576,0.0
2022-04-18 19:00:0,198.6459,326.4846,72.91333,14.733329999999999,1011.0314,15.03,0.0
2022-04-18 19:30:0,109.9034,225.1161,76.16833000000001,14.075,1010.9400800000001,14.253329999999998,0.0
2022-04-18 20:00:0,15.842970000000001,102.5095,80.07333,13.105,1010.9124800000001,13.281360000000001,0.0
2022-04-18 20:30:0,0.8439454,25.653000000000002,84.09,12.38667,1011.14804,12.56333,0.0
2022-04-18 21:00:0,-11.68056,4.205943,85.96166,12.15167,1011.3670400000001,12.3322,0.0
2022-04-18 21:30:0,-43.64012,0.02326618,87.03166,11.89,1011.48968,12.00833,0.0
2022-04-18 22:00:0,-75.43448000000001,0.0,90.34,11.05167,1011.62396,11.00339,0.0
2022-04-18 22:30:0,-72.35585,0.0,93.86667,10.27333,1011.75284,10.00169,0.0
2022-04-18 23:00:0,-68.85953,0.0,96.155,9.711666000000001,1011.98912,9.054999,0.0
2022-04-18 23:30:0,-64.67546999999999,0.0,96.52333,9.503332,1011.92024,8.623333,0.0
2022-04-19 00:00:0,-57.85507,0.0,96.295,9.646666999999999,1011.9897199999999,8.694915,0.0
2022-04-19 00:30:0,-54.64788000000001,0.0,96.25085,9.632203,1012.0169599999999,8.859322,0.0
2022-04-19 01:00:0,-54.42491,0.0,96.73499,9.446667,1012.1637199999999,8.516666,0.0
2022-04-19 01:30:0,-45.75979,0.0,96.91666,9.294999,1011.93284,7.665,0.0
2022-04-19 02:00:0,-38.471540000000005,0.0,97.16666,8.956666,1011.7178,7.26,0.0
2022-04-19 02:30:0,-34.114670000000004,0.0,96.915,8.733333,1011.3630800000001,6.57,0.0
2022-04-19 03:00:0,-32.9283,0.0,97.73,8.17,1011.2180000000001,6.105084,0.0
2022-04-19 03:30:0,-29.69315,0.0,97.405,8.143332000000001,1010.85524,5.85,0.0
2022-04-19 04:00:0,-10.387739999999999,0.3418059,96.63667,8.208333,1010.6913199999999,5.868333,0.0
2022-04-19 04:30:0,-3.4639839999999995,0.1097677,96.83334,8.376666,1010.4978800000001,7.015,0.0
2022-04-19 05:00:0,-4.985881,0.00034736699999999996,96.97666,8.613333,1010.5731199999999,8.113333,0.0
2022-04-19 05:30:0,-8.682438000000001,0.0,96.16666,8.966666,1010.47364,8.201694,0.0
2022-04-19 06:00:0,-14.099789999999999,0.0,95.79833,9.059999000000001,1010.3474,8.134999,0.0
2022-04-19 06:30:0,-33.00983,0.0,95.79666,8.973332000000001,1009.9200800000001,7.335,0.0
2022-04-19 07:00:0,-26.744020000000003,0.0,97.70333000000001,8.218333,1010.1700400000001,6.903333,0.0
2022-04-19 07:30:0,-8.641198,3.834071,98.32999000000001,8.228333000000001,1010.42792,7.461666999999999,0.0
2022-04-19 08:00:0,7.259931,34.261070000000004,96.82333,9.218333,1010.5542800000001,8.386666,0.0
2022-04-19 08:30:0,59.264019999999995,98.58886,96.175,9.596666,1010.30168,8.345761999999999,0.0
2022-04-19 09:00:0,99.92583,141.7926,96.865,10.115,1010.1682400000001,9.296666,0.0
2022-04-19 09:30:0,82.19906999999999,114.7142,95.19833,11.13167,1010.03804,11.21167,0.0
2022-04-19 10:00:0,64.65051,94.30378,90.75166,11.91667,1009.8090800000001,11.89667,0.0
2022-04-19 10:30:0,64.67308,100.1001,86.83666,12.4,1009.7470400000001,12.465,0.0
2022-04-19 11:00:0,59.72008,93.36907,83.44666,12.535,1009.8490400000001,12.63898,0.0
2022-04-19 11:30:0,147.3167,181.863,87.32666,12.63167,1009.9269199999999,12.865,0.0
2022-04-19 12:00:0,240.5039,293.7451,86.17333,12.72833,1009.79528,13.10667,0.0
2022-04-19 12:30:0,165.3068,213.7573,81.32666,12.74333,1009.8353599999999,13.11,0.0
2022-04-19 13:00:0,100.6132,135.892,83.30999,12.19,1009.5504800000001,12.51167,0.0
2022-04-19 13:30:0,92.40395,117.0239,91.05,11.17667,1009.6474400000001,11.44,0.18899999999999997
2022-04-19 14:00:0,102.9985,124.6992,94.78666,10.70833,1009.4648,10.90167,0.54
2022-04-19 14:30:0,102.494,123.119,96.145,10.77333,1009.1264,10.998330000000001,0.634
2022-04-19 15:00:0,158.2003,184.9782,96.18499,10.97167,1008.8417599999999,11.21167,0.6829999999999999
2022-04-19 15:30:0,239.0529,278.9294,93.80333,11.498330000000001,1008.83636,11.796669999999999,0.3
2022-04-19 16:00:0,119.7943,140.382,94.38667,11.33333,1008.49004,11.56441,0.294
2022-04-19 16:30:0,82.88054,97.67764,95.41166,10.64,1008.25364,10.89,0.076
2022-04-19 17:00:0,38.92625,49.43789,96.09166,10.35333,1008.02,10.546669999999999,0.087
2022-04-19 17:30:0,20.13259,29.09546,95.14,10.07333,1007.8857199999999,10.20167,0.032
2022-04-19 18:00:0,50.392759999999996,61.934509999999996,96.13833000000001,9.785,1007.7434,9.968333,0.877
2022-04-19 18:30:0,49.500640000000004,62.03634,95.89166999999999,9.573333,1007.5876400000001,9.731666,0.64
2022-04-19 19:00:0,46.49492,62.11984,94.57333,9.424999,1007.56616,9.544067,0.556
2022-04-19 19:30:0,15.77865,27.060959999999998,94.10166,9.054999,1007.5618400000001,9.153333,0.45799999999999996
2022-04-19 20:00:0,12.35665,22.82725,94.83166999999999,8.681666,1007.58056,8.756666000000001,0.488
2022-04-19 20:30:0,0.20342020000000002,8.257346,95.005,8.48,1007.69756,8.539999,0.529
2022-04-19 21:00:0,-7.333639,1.374044,95.04333000000001,8.318333,1007.7206,8.344999000000001,0.235
2022-04-19 21:30:0,-9.181909,0.0,95.25,8.295,1007.7683599999999,8.3,0.18600000000000003
2022-04-19 22:00:0,-7.5856699999999995,0.0,96.46333,8.473333,1008.0648800000001,8.468333,0.11599999999999999
2022-04-19 22:30:0,-9.189366,0.0,96.34499,8.713333,1008.1900400000001,8.708332,0.22899999999999998
2022-04-19 23:00:0,-8.622104,0.0,96.41833000000001,8.776667,1007.9340800000001,8.796610000000001,0.195
2022-04-19 23:30:0,-7.808535000000001,0.0,95.04666,8.643332000000001,1007.70524,8.633898,0.09
2022-04-20 00:00:0,-8.373932,0.0,95.68166,8.776667,1007.39036,8.735,0.07400000000000001
2022-04-20 00:30:0,-8.667558999999999,0.0,94.22372,9.054236999999999,1007.0219599999999,8.974575,0.06
2022-04-20 01:00:0,-9.179474,0.0,94.03333,9.139999000000001,1006.7057599999999,9.091666,0.03
2022-04-20 01:30:0,-10.067789999999999,0.0,92.645,9.206666,1006.6004,9.1,0.003
2022-04-20 02:00:0,-10.81606,0.0,92.645,9.251666,1006.3376,9.138982,0.001
2022-04-20 02:30:0,-10.42125,0.0,92.12333000000001,9.395,1006.0893199999999,9.221666,0.01
2022-04-20 03:00:0,-10.83543,0.0,90.86333,9.468333,1005.59,9.343333,0.13699999999999998
2022-04-20 03:30:0,-10.33756,0.0,91.63332,9.291667,1005.42164,9.131666000000001,0.08800000000000001
2022-04-20 04:00:0,-11.4221,0.0,91.75,9.226666,1005.27164,9.075,0.044000000000000004
2022-04-20 04:30:0,-9.421806,0.0,92.77166,9.208332,1004.9292800000001,9.076666000000001,0.042
2022-04-20 05:00:0,-8.152656,0.0,93.51167,9.248333,1004.67164,9.164999,0.071
2022-04-20 05:30:0,-7.658431,0.0,93.83499,9.198333,1004.3494400000001,9.12,0.024
2022-04-20 06:00:0,-8.140461,0.0,93.44333,9.176666,1004.03624,9.123333,0.031
2022-04-20 06:30:0,-6.4357489999999995,0.0,94.73167,9.008333,1003.96496,9.011666,0.249
2022-04-20 07:00:0,-3.681975,0.0,96.02166,8.893332000000001,1003.8439999999999,8.9,0.049
2022-04-20 07:30:0,-3.0950450000000003,0.38275190000000003,96.20999,8.83,1003.8348800000001,8.899999000000001,0.027000000000000003
2022-04-20 08:00:0,-1.404867,2.5869,96.40666,8.781666,1003.82384,8.83,0.185
2022-04-20 08:30:0,6.214027,10.629610000000001,96.93,8.633333,1003.83872,8.733333,0.797
2022-04-20 09:00:0,11.46588,16.39305,96.92166,8.595,1003.8051199999999,8.678332000000001,1.114
2022-04-20 09:30:0,15.03395,20.15479,97.14833,8.5,1003.826,8.605,0.9390000000000001
2022-04-20 10:00:0,26.38697,32.56716,96.93333,8.5,1003.8494,8.605,1.078
2022-04-20 10:30:0,42.581759999999996,49.98509,96.96666,8.5,1003.91396,8.656666,1.082
2022-04-20 11:00:0,54.98916,63.3527,97.255,8.533334,1004.0486,8.714999,1.5019999999999998
2022-04-20 11:30:0,68.59765,78.52982,97.57999000000001,8.606666,1003.96748,8.798333,1.127
2022-04-20 12:00:0,106.17299999999999,120.3893,96.78333,8.736666,1003.8032,8.951666000000001,0.71
2022-04-20 12:30:0,91.82103000000001,104.5935,96.44666,8.711666000000001,1003.6899199999999,8.916666000000001,0.401
2022-04-20 13:00:0,129.7641,146.3097,96.59333000000001,8.949999,1003.48376,9.198333,0.359
2022-04-20 13:30:0,104.7346,118.7674,96.22166,9.069999000000001,1003.3382,9.324999,0.11900000000000001
2022-04-20 14:00:0,89.86131,102.4363,95.62167,9.191666,1003.12736,9.396666999999999,0.027000000000000003
2022-04-20 14:30:0,77.86202,88.78118,96.505,9.353333000000001,1003.05212,9.621667,0.037000000000000005
2022-04-20 15:00:0,79.23646,89.85694000000001,96.35999,9.449999,1003.0172,9.696667,0.013000000000000001
2022-04-20 15:30:0,104.6923,116.8359,97.10999,9.553332000000001,1003.0118,9.835,0.07400000000000001
2022-04-20 16:00:0,77.01120999999999,86.25371,97.50832,9.743333,1003.0413199999999,10.07167,0.10800000000000001
2022-04-20 16:30:0,73.62645,82.39268,97.41333,9.896666999999999,1003.0386800000001,10.155,0.078
2022-04-20 17:00:0,68.61298000000001,77.55162,97.59499,10.06333,1003.0467199999999,10.28333,0.099
2022-04-20 17:30:0,79.89846,91.0525,96.10332,10.26333,1003.1836400000001,10.453330000000001,0.003
2022-04-20 18:00:0,77.69296999999999,90.04633000000001,93.76666999999999,10.40167,1003.2159199999999,10.60167,0.0
2022-04-20 18:30:0,134.9441,156.4173,90.825,10.695,1003.2992,10.89667,0.0
2022-04-20 19:00:0,66.4694,81.05344000000001,91.55166,10.885,1003.5220400000001,11.046669999999999,0.0
2022-04-20 19:30:0,51.53247,71.71733,90.76666999999999,10.8,1003.6268,10.91667,0.0
2022-04-20 20:00:0,22.61789,44.32419,93.02333,10.786669999999999,1003.6750400000001,10.83559,0.0
2022-04-20 20:30:0,1.488415,26.880370000000003,94.79666,10.69833,1003.9140800000001,10.748330000000001,0.0
2022-04-20 21:00:0,-13.557089999999999,4.931426,96.17,10.55833,1004.05376,10.50833,0.0
2022-04-20 21:30:0,-17.09315,0.003125549,96.71166,10.49,1004.3706800000001,10.28167,0.0
2022-04-20 22:00:0,-16.99675,0.0,97.74999,10.33667,1004.53988,10.123330000000001,0.0
2022-04-20 22:30:0,-15.14515,0.0,97.57999000000001,10.44333,1004.65256,10.025,0.0
2022-04-20 23:00:0,-14.175229999999999,0.0,97.99332,10.31167,1004.83256,9.913559,0.0
2022-04-20 23:30:0,-12.04694,0.0,98.58166999999999,10.335,1004.5800800000001,10.06167,0.0
2022-04-21 00:00:0,-5.859662999999999,0.08647525,99.00166,10.38667,1004.6310800000001,10.30833,0.0
2022-04-21 00:30:0,-7.202862,0.0,99.18135,10.42712,1004.74004,10.37759,0.0
2022-04-21 01:00:0,-8.440394,0.0,99.265,10.42833,1004.6822,10.3,0.0
2022-04-21 01:30:0,-17.37161,0.0,99.30333,10.38167,1004.4164,10.28833,0.0
2022-04-21 02:00:0,-37.1604,0.0,99.30666,10.27833,1004.35724,9.791667,0.0
2022-04-21 02:30:0,-15.16634,0.06633222,99.29666,9.85,1004.16932,8.973332000000001,0.0
2022-04-21 03:00:0,-4.819883,0.0,99.36333,9.369999,1004.063,9.083333,0.0
2022-04-21 03:30:0,-17.00169,0.0,99.42,9.228333000000001,1003.73648,9.013333,0.0
2022-04-21 04:00:0,-19.388920000000002,0.0,99.45999,8.789999,1003.4789599999999,8.318334,0.0
2022-04-21 04:30:0,-12.53393,0.0,99.48499,8.533333,1003.2296,8.023334,0.0
2022-04-21 05:00:0,-14.278739999999999,0.0,99.515,8.42,1002.9862400000001,7.866667,0.0
2022-04-21 05:30:0,-2.316313,0.2938248,99.57499,8.198333,1003.20332,7.92,0.0
2022-04-21 06:00:0,-0.47712250000000006,0.3462712,99.59999,8.671666,1003.04396,8.445,0.0
2022-04-21 06:30:0,-4.721869,0.07953452,99.60999,9.101666,1002.8798,8.819999000000001,0.0
2022-04-21 07:00:0,-2.162803,0.41191000000000005,99.62331999999999,9.448333,1002.62672,9.075,0.0
2022-04-21 07:30:0,0.9475188,2.1731130000000003,99.61832,9.544999,1002.51236,9.294999,0.0
2022-04-21 08:00:0,6.182045,11.62781,99.645,9.888333,1002.47504,9.635593,0.0
2022-04-21 08:30:0,28.062490000000004,33.666,99.66333,10.185,1002.40136,10.11,0.0
2022-04-21 09:00:0,93.95238,110.9569,99.67331999999999,10.92,1002.48008,11.07,0.0
2022-04-21 09:30:0,97.53299,111.0778,99.60831999999999,11.51167,1002.48272,11.74333,0.0
2022-04-21 10:00:0,158.5362,184.378,99.27166,11.76167,1002.4344800000001,12.0,0.0
2022-04-21 10:30:0,248.3693,285.14799999999997,95.36333,12.203330000000001,1002.3969199999999,12.48983,0.0
2022-04-21 11:00:0,265.8306,319.7969,89.14165,12.93667,1002.4022,13.32833,0.0
2022-04-21 11:30:0,243.2056,290.7044,86.36667,13.231670000000001,1002.3774800000001,13.475,0.0
2022-04-21 12:00:0,449.5742,533.0649,81.53666,14.27167,1002.2108,14.673329999999998,0.0
2022-04-21 12:30:0,443.3104,522.7657,80.43499,14.503329999999998,1001.9780000000001,14.92881,0.0
2022-04-21 13:00:0,432.2988,518.8381,78.95166,14.691670000000002,1001.5928,15.211670000000002,0.0
2022-04-21 13:30:0,475.6679,561.6118,75.41166,15.298329999999998,1001.3969599999999,15.915,0.0
2022-04-21 14:00:0,418.1348,489.6789,75.75832,15.01,1001.22788,15.6339,0.0
2022-04-21 14:30:0,349.3528,420.05199999999996,74.92833,15.04333,1000.95692,15.55,0.0
2022-04-21 15:00:0,633.746,756.8912,72.27665999999999,15.635,1000.66436,16.37966,0.0
2022-04-21 15:30:0,224.4364,273.2472,73.67666,15.07833,1000.6402400000001,15.631670000000002,0.0
2022-04-21 16:00:0,40.90119,58.566430000000004,83.18,13.41167,1000.66436,13.585,0.142
2022-04-21 16:30:0,68.21410999999999,83.23264,93.66833000000001,12.546669999999999,1000.50536,12.655,1.4580000000000002
2022-04-21 17:00:0,133.3903,158.1234,95.40333000000001,12.67333,1000.3281199999999,12.90167,0.40700000000000003
2022-04-21 17:30:0,114.50299999999999,145.8676,94.11832,12.90333,1000.3163599999999,13.03167,0.0
2022-04-21 18:00:0,205.7117,271.5641,91.48333000000001,13.165,999.9285199999999,13.38667,0.0
2022-04-21 18:30:0,124.1509,164.9039,89.79833,12.96167,999.7755199999999,13.11695,0.0
2022-04-21 19:00:0,65.00153,84.6322,89.55,12.86167,999.93944,12.94407,0.0
2022-04-21 19:30:0,38.93077,56.372859999999996,89.84666,12.765,1000.0173199999999,12.83,0.0
2022-04-21 20:00:0,13.63967,26.75903,89.84834000000001,12.52167,999.9341599999999,12.55,0.0
2022-04-21 20:30:0,3.811007,16.01428,90.33499,12.31,999.8697199999999,12.331669999999999,0.0
2022-04-21 21:00:0,-5.205977,4.882071,91.29833,12.1,999.80252,12.14333,0.0
2022-04-21 21:30:0,-6.374528,0.0,94.615,11.55833,999.81596,11.57288,0.212
2022-04-21 22:00:0,-9.685675,0.0,95.715,11.31333,999.5984,11.286669999999999,0.002
2022-04-21 22:30:0,-10.45305,0.0,96.31833,11.09833,999.5419999999999,11.04915,0.17600000000000002
2022-04-21 23:00:0,-12.276530000000001,0.0,97.55666,10.793330000000001,999.5259199999999,10.815,0.03
2022-04-21 23:30:0,-24.62548,0.0,97.79166,10.59167,999.2949199999999,10.44333,0.0
2022-04-22 00:00:0,-25.22916,0.0,97.52333,10.47833,998.9350400000001,10.085,0.0
2022-04-22 00:30:0,-20.61851,0.0,97.7966,10.28305,998.6688800000001,9.794914,0.0
2022-04-22 01:00:0,-25.24367,0.0,98.17,10.07167,998.4114800000001,9.193333,0.0
2022-04-22 01:30:0,-18.14724,0.0,98.80666,9.674999,997.94696,8.681355,0.0
2022-04-22 02:00:0,-16.27978,0.0,99.01665,9.039999,997.86044,8.491666,0.0
2022-04-22 02:30:0,-12.0791,0.0,99.21333,8.874999,997.5849199999999,8.508333,0.0
2022-04-22 03:00:0,-7.503887,0.0,99.29833,8.803332000000001,997.2092,8.710169,0.0
2022-04-22 03:30:0,-3.574269,0.20699520000000002,99.39333,9.041666000000001,996.8948,8.988333,0.0
2022-04-22 04:00:0,-3.568885,0.006946171,99.4,9.199999,996.5364800000001,9.309999000000001,0.0
2022-04-22 04:30:0,-7.036465,0.0,99.405,9.199999,995.93624,9.28,0.0
2022-04-22 05:00:0,-10.92769,0.0,99.4,8.876666,995.85884,8.931666,0.0
2022-04-22 05:30:0,-8.596899,0.0,99.40333000000001,8.366667,995.7080000000001,8.536666,0.0
2022-04-22 06:00:0,-7.3073179999999995,0.0,99.45333000000001,7.725,995.46464,7.921667,0.0
2022-04-22 06:30:0,-1.434385,0.0962043,99.555,7.62,995.42792,7.76,0.0
2022-04-22 07:00:0,-1.058578,0.09898391,99.59,7.835,995.4046400000001,7.964405999999999,0.0
2022-04-22 07:30:0,2.901308,4.51405,99.59999,8.001666,995.36384,8.133333,0.0
2022-04-22 08:00:0,10.2304,12.32892,99.59999,8.411666,995.1338,8.526667,0.0
2022-04-22 08:30:0,24.97065,28.633770000000002,99.61499,8.826666000000001,994.92128,8.971666,0.0
2022-04-22 09:00:0,50.35999,56.660509999999995,99.63667,9.221666,994.77128,9.384745,0.0
2022-04-22 09:30:0,72.24014,81.14771999999999,99.63499,9.491667,994.63964,9.733333,0.0
2022-04-22 10:00:0,139.3227,157.0592,99.47832,9.75,994.64456,10.1017,0.0
2022-04-22 10:30:0,227.3308,277.3226,96.555,10.34,994.2411199999999,10.668330000000001,0.0
2022-04-22 11:00:0,248.0601,327.1429,92.46667,11.13667,994.06652,11.44833,0.0
2022-04-22 11:30:0,578.4961,736.0544,84.35,12.72667,993.755,13.17167,0.0
2022-04-22 12:00:0,607.6516,765.9632,75.27333,14.378329999999998,993.49184,14.84576,0.0
2022-04-22 12:30:0,556.5537,694.8276,71.54166,15.43167,993.16544,16.05763,0.0
2022-04-22 13:00:0,642.2527,802.311,64.89333,16.57667,993.0418400000001,17.31,0.0
2022-04-22 13:30:0,610.2208,771.1951,60.06,17.19,993.03476,17.97627,0.0
2022-04-22 14:00:0,603.069,762.6149,54.696659999999994,18.0,992.9568800000001,18.677970000000002,0.0
2022-04-22 14:30:0,606.1559,766.23,50.42666,18.385,992.6912,19.105,0.0
2022-04-22 15:00:0,601.1115,764.2445,46.165,19.00333,992.58644,19.68,0.0
2022-04-22 15:30:0,620.8402,794.8199,36.96666,19.476670000000002,992.2788800000001,20.276670000000003,0.0
2022-04-22 16:00:0,545.7827,708.3007,35.693329999999996,20.191670000000002,991.6989199999999,20.843329999999998,0.0
2022-04-22 16:30:0,344.5403,463.341,37.821659999999994,20.05667,991.3532,20.495,0.0
2022-04-22 17:00:0,336.5721,448.7284,36.91833,20.285,990.9326,20.613329999999998,0.0
2022-04-22 17:30:0,222.2363,323.2227,36.38667,20.23,990.6156800000001,20.43833,0.0
2022-04-22 18:00:0,154.4054,241.4176,37.43833,20.136670000000002,990.40484,20.23667,0.0
2022-04-22 18:30:0,104.31,185.7371,43.96333,19.07166,990.49316,19.165,0.0
2022-04-22 19:00:0,62.15778,129.7611,53.323330000000006,17.805,990.47156,17.96167,0.0
2022-04-22 19:30:0,4.878986,48.802479999999996,57.583330000000004,16.94667,990.4689199999999,16.87833,0.0
2022-04-22 20:00:0,4.726293,66.31421999999999,61.561659999999996,16.316670000000002,990.25964,16.258329999999997,0.0
2022-04-22 20:30:0,-19.55799,29.10375,64.43999000000001,15.948329999999999,990.2274800000001,15.16,0.0
2022-04-22 21:00:0,-13.186739999999999,2.743239,67.78,15.326670000000002,990.3562400000001,14.65254,0.0
2022-04-22 21:30:0,-19.26614,0.0,73.34,14.52167,990.5738,14.44,0.0
2022-04-22 22:00:0,-18.15367,0.0,82.99833000000001,13.151670000000001,990.44396,12.895,0.0
2022-04-22 22:30:0,-28.498620000000003,0.0,82.83833,12.71833,990.29876,12.48667,0.0
2022-04-22 23:00:0,-47.05777,0.0,88.83166999999999,11.88,990.08384,11.91356,0.0
2022-04-22 23:30:0,-31.574309999999997,0.0,90.525,11.581669999999999,989.9790800000001,11.46167,0.0
2022-04-23 00:00:0,-20.511470000000003,0.0,88.855,11.63333,989.9736800000001,11.68,0.0
2022-04-23 00:30:0,-22.66271,0.0,85.89322,11.81017,989.5500800000001,11.688139999999999,0.0
2022-04-23 01:00:0,-28.578540000000004,0.000694525,84.33333,11.99167,989.2325599999999,11.588330000000001,0.0
2022-04-23 01:30:0,-27.78262,0.0,85.19999,11.89333,988.8135199999999,11.51167,0.0
2022-04-23 02:00:0,-22.4775,0.0,85.43833000000001,11.82333,988.4160800000001,11.20508,0.0
2022-04-23 02:30:0,-16.8717,0.0,87.20166,11.715,988.0052,11.17333,0.0
2022-04-23 03:00:0,-12.443539999999999,0.0,89.01167,11.59333,987.6669199999999,11.13167,0.0
2022-04-23 03:30:0,-12.25345,0.0,91.91166,11.35167,987.2318,10.86271,0.057999999999999996
2022-04-23 04:00:0,-9.428255,0.0,93.43833000000001,11.11333,987.2103199999999,10.69667,0.02
2022-04-23 04:30:0,-10.334660000000001,0.0,94.77166,11.02333,986.9766800000001,10.78167,0.003
2022-04-23 05:00:0,-6.975649000000001,0.0,94.28833,11.13,986.95796,10.89,0.0
2022-04-23 05:30:0,-5.994222,0.0,93.52665999999999,11.51167,986.8128800000001,11.20167,0.0
2022-04-23 06:00:0,-7.400092999999999,0.0,95.23499,11.455,986.3322800000001,11.26167,0.0
2022-04-23 06:30:0,-6.645955000000001,0.0,95.78166,11.463330000000001,986.17376,11.3,0.040999999999999995
2022-04-23 07:00:0,-6.501453,0.0,97.03833,11.29,986.3859199999999,11.27833,0.04
2022-04-23 07:30:0,-5.97434,0.3146328,97.60667,11.28833,986.90156,11.04833,0.375
2022-04-23 08:00:0,-6.019162000000001,3.666564,96.46833000000001,11.38833,987.1324400000001,11.275,0.342
2022-04-23 08:30:0,1.736286,8.46911,96.68333,11.265,987.0975199999999,11.24667,0.892
