Freq [GHz],"dB(S(1,1)) [] - $eps1='4' $eps2='0.3'","dB(S(1,1)) [] - $eps1='4.5' $eps2='0.45'","dB(S(1,1)) [] - $eps1='5' $eps2='0.6'","dB(S(1,1)) [] - $eps1='5.5' $eps2='0.75'","dB(S(1,1)) [] - $eps1='6' $eps2='0.9'","dB(S(1,1)) [] - $eps1='6.5' $eps2='1'","dB(S(1,1)) [] - $eps1='7' $eps2='1.1'","dB(S(1,1)) [] - $eps1='7.5' $eps2='1.25'","dB(S(1,1)) [] - $eps1='8' $eps2='1.4'","dB(S(1,1)) [] - $eps1='8.5' $eps2='1.6'","dB(S(1,1)) [] - $eps1='9' $eps2='1.8'","dB(S(1,1)) [] - $eps1='9.5' $eps2='1.95'","dB(S(1,1)) [] - $eps1='10' $eps2='2.1'","dB(S(1,1)) [] - $eps1='10.5' $eps2='2.3'","dB(S(1,1)) [] - $eps1='11' $eps2='2.5'","dB(S(1,1)) [] - $eps1='11.5' $eps2='2.65'","dB(S(1,1)) [] - $eps1='12' $eps2='2.8'","dB(S(1,1)) [] - $eps1='12.5' $eps2='2.95'","dB(S(1,1)) [] - $eps1='13' $eps2='3.1'","dB(S(1,1)) [] - $eps1='13.5' $eps2='3.25'","dB(S(1,1)) [] - $eps1='14' $eps2='3.4'","dB(S(1,1)) [] - $eps1='14.5' $eps2='3.55'","dB(S(1,1)) [] - $eps1='15' $eps2='3.7'","dB(S(1,1)) [] - $eps1='15.5' $eps2='3.85'","dB(S(1,1)) [] - $eps1='16' $eps2='4'","arg(S(1,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(1,1)) [deg] - $eps1='4.5' $eps2='0.45'","arg(S(1,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(1,1)) [deg] - $eps1='5.5' $eps2='0.75'","arg(S(1,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(1,1)) [deg] - $eps1='6.5' $eps2='1'","arg(S(1,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(1,1)) [deg] - $eps1='7.5' $eps2='1.25'","arg(S(1,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(1,1)) [deg] - $eps1='8.5' $eps2='1.6'","arg(S(1,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(1,1)) [deg] - $eps1='9.5' $eps2='1.95'","arg(S(1,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(1,1)) [deg] - $eps1='10.5' $eps2='2.3'","arg(S(1,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(1,1)) [deg] - $eps1='11.5' $eps2='2.65'","arg(S(1,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(1,1)) [deg] - $eps1='12.5' $eps2='2.95'","arg(S(1,1)) [deg] - $eps1='13' $eps2='3.1'","arg(S(1,1)) [deg] - $eps1='13.5' $eps2='3.25'","arg(S(1,1)) [deg] - $eps1='14' $eps2='3.4'","arg(S(1,1)) [deg] - $eps1='14.5' $eps2='3.55'","arg(S(1,1)) [deg] - $eps1='15' $eps2='3.7'","arg(S(1,1)) [deg] - $eps1='15.5' $eps2='3.85'","arg(S(1,1)) [deg] - $eps1='16' $eps2='4'",
1.547162427,-15.8379499,-17.04441185,-15.26404292,-15.18110633,-14.64163932,-14.91998723,-15.35960186,-14.93104868,-15.89156335,-15.99644939,-16.12034714,-16.65147483,-17.04588933,-17.92480211,-18.11911272,-19.27319739,-19.80248936,-18.7325613,-19.31946349,-18.92107809,-19.04519129,-18.71526828,-19.19794516,-17.3394011,-17.64790398,-97.98899009,-84.63211356,-75.13865052,-67.96898327,-72.22154596,-72.30047481,-75.59083434,-69.24056666,-70.25052515,-66.34803914,-68.30840723,-62.68849734,-63.12612468,-62.9919062,-69.00443041,-62.83056546,-58.58902902,-61.83037596,-61.12013022,-48.68958098,-43.9741942,-33.66958512,-37.38233275,-31.64378197,-28.93439577,
1.552837573,-15.95246128,-16.90323533,-14.84933711,-14.76727426,-14.36790097,-14.701414,-15.11921261,-14.66928649,-15.60511225,-15.70647501,-15.82235732,-16.32088482,-16.65475605,-17.4894925,-17.76500484,-18.75199593,-19.10008662,-18.05477916,-18.52044727,-17.95986261,-17.98795292,-17.59759155,-18.00318974,-16.33746383,-16.57138276,-97.24194066,-82.12930461,-74.3359683,-68.8181419,-73.10733166,-72.80818808,-75.67200731,-69.46156722,-70.35694338,-66.52645472,-68.05577203,-62.1456089,-62.26432267,-61.57604605,-66.73539106,-59.93528805,-55.48002505,-58.90118551,-57.80695143,-46.96087064,-42.92092285,-34.21558561,-37.82033617,-33.43162814,-31.1216295,
1.55851272,-16.03894153,-16.66549484,-14.41319068,-14.37563479,-14.10535377,-14.48180106,-14.8709277,-14.40421684,-15.31656222,-15.41229836,-15.51131302,-15.96711461,-16.23396914,-17.00838242,-17.33044442,-18.1409271,-18.32380367,-17.30956931,-17.66482868,-17.02292481,-16.99864494,-16.59627832,-16.9377536,-15.43490306,-15.61405702,-96.1330941,-79.70898851,-73.94011201,-69.88774779,-74.05964364,-73.35544666,-75.83218065,-69.77977414,-70.55610075,-66.76931899,-67.87896711,-61.7337474,-61.63327839,-60.48044775,-64.74011847,-57.64964912,-53.31758088,-56.90264537,-55.71525024,-46.40731724,-43.01761508,-35.60091575,-39.14134356,-35.72832522,-33.84179784,
1.564187867,-16.08255228,-16.33895921,-13.96888528,-14.00818271,-13.85385161,-14.26149883,-14.61655844,-14.13755626,-15.02671832,-15.11356562,-15.18732215,-15.59281632,-15.79055709,-16.49377017,-16.82987062,-17.47193086,-17.51807635,-16.5397843,-16.80603243,-16.14026643,-16.09121684,-15.70055127,-15.9853869,-14.62203849,-14.76682344,-94.68588555,-77.52742493,-73.93692506,-71.13265277,-75.0620921,-73.93887566,-76.07067133,-70.18686661,-70.83639932,-67.07345324,-67.78819706,-61.47633307,-61.25859831,-59.74929301,-63.13552355,-56.05851251,-52.08406061,-55.80778481,-54.72039455,-46.7747377,-43.94676875,-37.55794242,-41.08378998,-38.43311363,-36.98215723,
1.569863014,-16.0686766,-15.93830485,-13.52738922,-13.66572189,-13.613005,-14.04077635,-14.35769397,-13.87056757,-14.73588917,-14.80989109,-14.85098133,-15.20148471,-15.33194308,-15.95838733,-16.28157169,-16.77511098,-16.71661724,-15.77770057,-15.97853104,-15.32494387,-15.26602692,-14.89791681,-15.13352847,-13.89468769,-14.02504611,-92.95633266,-75.70892909,-74.29638917,-72.51262186,-76.10039492,-74.55502782,-76.38509521,-70.67400951,-71.18807801,-67.43865935,-67.79535098,-61.39295206,-61.15374241,-59.40139089,-61.99540627,-55.16878562,-51.6854584,-55.51862118,-54.63484186,-47.83465281,-45.47514992,-39.92176519,-43.4933939,-41.46955584,-40.43968871,
1.57553816,-15.98496608,-15.48206401,-13.09727267,-13.34819806,-13.38224166,-13.81981113,-14.09565326,-13.60410043,-14.44402681,-14.50100963,-14.50342636,-14.7972193,-14.86543561,-15.41417346,-15.70461396,-16.07523356,-15.94226869,-15.04496378,-15.20131214,-14.57982388,-14.51823392,-14.1784227,-14.37454974,-13.25140717,-13.38511816,-91.03435797,-74.33352279,-74.97936428,-73.99241078,-77.16201049,-75.20047424,-76.77189326,-71.23245089,-71.60371698,-67.86750309,-67.91282613,-61.49791064,-61.32081439,-59.4336266,-61.34946248,-54.93382452,-51.99625116,-55.90796745,-55.2662264,-49.40470399,-47.44309097,-42.5907306,-46.26502757,-44.7626548,-44.1118893,
1.581213307,-15.82361142,-14.98950816,-12.68490575,-13.0549543,-13.16083744,-13.59865175,-13.83148935,-13.33864551,-14.15086788,-14.18687901,-14.14632373,-14.38444737,-14.39775293,-14.87151168,-15.11646896,-15.39074422,-15.20905115,-14.3544934,-14.48271767,-13.90263382,-13.84245558,-13.53559082,-13.70410429,-12.69114114,-12.84272163,-89.0379209,-73.43647789,-75.94257935,-75.54149541,-78.23613727,-75.87187671,-77.22687484,-71.85416795,-72.07845761,-68.36456522,-68.15208253,-61.79951464,-61.75215684,-59.82626692,-61.19059985,-55.27796944,-52.88718173,-56.84616689,-56.44572712,-51.34940552,-49.74315008,-45.49478545,-49.31097707,-48.23338581,-47.89825236,
1.586888454,-15.58302986,-14.47829897,-12.29477694,-12.78492145,-12.94794564,-13.37723581,-13.56600415,-13.07440189,-13.85606308,-13.86775651,-13.78179765,-13.96766741,-13.93478755,-14.33888583,-14.53175942,-14.73431811,-14.52456943,-13.71280925,-13.82466773,-13.28937311,-13.23458327,-12.96558264,-13.11908963,-12.21187748,-12.39212709,-87.09939376,-73.01614978,-77.14200925,-77.13360972,-79.31332957,-76.56615961,-77.74571372,-72.53222139,-72.60998509,-68.93578213,-68.52279133,-62.29993786,-62.43270436,-60.54855729,-61.48581396,-56.11484541,-54.23907796,-58.2152225,-58.03738514,-53.57193121,-52.29817951,-48.5752196,-52.54817969,-51.80070204,-51.70391237,
1.592563601,-15.26833033,-13.96324356,-11.9298163,-12.53673985,-12.74260984,-13.15536669,-13.29977999,-12.81134638,-13.5592989,-13.54423106,-13.41230731,-13.55119366,-13.48146866,-13.82285619,-13.96180054,-14.11396205,-13.89202774,-13.12214152,-13.22580366,-12.73617871,-12.6918747,-12.465846,-12.61624638,-11.81012224,-12.02607785,-85.34716728,-73.04515674,-78.53512594,-78.74615832,-80.38548079,-77.2807869,-78.32430724,-73.26103616,-73.19834811,-69.58761668,-69.03197917,-62.99582846,-63.34211393,-61.56350442,-62.1868076,-57.35856151,-55.94826864,-59.91484548,-59.93690067,-56.0021955,-55.045232,-51.77488921,-55.89570418,-55.38533019,-55.44260537,
1.598238748,-14.89032428,-13.45594633,-11.59172067,-12.30886726,-12.5437818,-12.93274061,-13.03322131,-12.54931309,-13.26038962,-13.21722535,-13.04052321,-13.13899272,-13.04174419,-13.32821651,-13.41478401,-13.53417835,-13.31176495,-12.58214559,-12.68354234,-12.2400052,-12.21232419,-12.0339635,-12.19142475,-11.48077773,-11.7358735,-83.88832594,-73.48104635,-80.08199517,-80.35980357,-81.44593554,-78.01391921,-78.95902741,-74.03662097,-73.84551037,-70.3263685,-69.68338138,-63.87896239,-64.45683178,-62.83160238,-63.23839399,-58.92961554,-57.92774061,-61.86344383,-62.06543479,-58.58566024,-57.92656966,-55.03554893,-59.27591881,-58.91316271,-59.03911858,
1.603913894,-14.46348387,-12.96500424,-11.28120856,-12.09961089,-12.3503162,-12.70896951,-12.76659417,-12.28805863,-12.95934554,-12.88795245,-12.66919415,-12.73456263,-12.61862132,-12.85824288,-12.89623223,-12.99695178,-12.78236468,-12.09116442,-12.19517957,-11.79853638,-11.7939407,-11.66692417,-11.83932056,-11.21725291,-11.51164355,-82.79748745,-74.27446478,-81.74595368,-81.95788975,-82.4891902,-78.76465492,-79.64695988,-74.85650096,-74.55488246,-71.1574282,-70.47746505,-64.93731912,-65.75167404,-64.31341758,-64.58426122,-60.75743686,-60.10623887,-63.99602689,-64.36177606,-61.27503556,-60.88606779,-58.29864755,-62.61654729,-62.317884,-62.43137428,
1.609589041,-14.00359972,-12.49648129,-10.99823856,-11.9071693,-12.16099753,-12.48361341,-12.50007793,-12.02733572,-12.65643422,-12.55786404,-12.30098946,-12.34085477,-12.21426964,-12.41495992,-12.40950702,-12.50252906,-12.30146999,-11.64706938,-11.75825897,-11.40975938,-11.43422511,-11.36075976,-11.55344976,-11.01169009,-11.34275251,-82.11385688,-75.37474189,-83.49382186,-83.52613341,-83.51113169,-79.53319541,-80.38593579,-75.71975442,-75.33077029,-72.08481053,-71.41152014,-66.15610209,-67.20110254,-65.97122203,-66.17055019,-62.78093171,-62.42626398,-66.26064073,-66.77554589,-64.02565408,-63.8687898,-61.50733152,-65.85252561,-65.54316369,-65.57216821,
1.615264188,-13.52581718,-12.05443214,-10.7421839,-11.72964098,-11.97453536,-12.25623031,-12.23379811,-11.76695159,-12.35216956,-12.22856981,-11.93842314,-11.96026764,-11.83012121,-11.99939283,-11.95631238,-12.04999947,-11.86633725,-11.24765606,-11.37053908,-11.07150809,-11.12987684,-11.11041968,-11.32625855,-10.85528847,-11.21837854,-81.8449767,-76.73314231,-85.29589381,-85.05233915,-84.50913435,-80.32093691,-81.17456412,-76.62678418,-76.17765437,-73.11075944,-72.47990932,-67.5186828,-68.78023206,-67.7699562,-67.94776463,-64.94832045,-64.84149649,-68.61440578,-69.26219666,-66.79373649,-66.82194581,-64.60854946,-68.92761521,-68.54433112,-68.42941408,
1.620939335,-13.04336028,-11.64138775,-10.51196774,-11.56502779,-11.78960346,-12.02641974,-11.96786907,-11.50681933,-12.04732747,-11.90176056,-11.58375564,-11.59465239,-11.46698436,-11.61179344,-11.53711766,-11.63774836,-11.47416831,-10.89078064,-11.02974058,-10.78111173,-10.87667333,-10.90980148,-11.14932773,-10.73877318,-11.12813572,-81.97433233,-78.30451193,-87.12580805,-86.52622849,-85.48203877,-81.13047617,-82.01219505,-77.57907948,-77.09981658,-74.23560051,-73.67458882,-69.00744302,-70.46519439,-69.67763748,-69.87161233,-67.21597048,-67.31410943,-71.02007205,-71.78024458,-69.53637591,-69.69612228,-67.55496758,-71.79568799,-71.28924711,-70.98479476,
1.626614481,-12.56696689,-11.25875089,-10.30616959,-11.41122946,-11.60485993,-11.7938829,-11.70241966,-11.2469905,-11.742886,-11.57913027,-11.23894614,-11.2453518,-11.12514212,-11.25181197,-11.15150299,-11.26376404,-11.1222556,-10.5742788,-10.7332979,-10.53519207,-10.66946129,-10.7518666,-11.01366653,-10.65286252,-11.06248459,-82.46951749,-80.04791232,-88.9603451,-87.93941613,-86.43041243,-81.96550331,-82.89883545,-78.57891857,-78.10066435,-75.45768153,-74.98561666,-70.60445986,-72.23376812,-71.66552584,-71.90315704,-69.54725146,-69.81217466,-73.4437879,-74.29023435,-72.21248835,-72.44671417,-70.30662012,-74.42158347,-73.75766687,-73.22984677,
1.632289628,-12.10484144,-10.90711409,-10.12310637,-11.26605513,-11.41898011,-11.55845717,-11.4376228,-10.9876807,-11.4400115,-11.26230415,-10.90562446,-10.91324323,-10.80445665,-10.91864893,-10.79843457,-10.92583827,-10.80798055,-10.29581183,-10.47815551,-10.32956209,-10.5022164,-10.62884716,-10.91004753,-10.58864946,-11.01273916,-83.28951214,-81.92653943,-90.77918441,-89.28540836,-87.35647811,-82.83063473,-83.83500644,-79.62900453,-79.18255,-76.77353092,-76.40167664,-72.29203338,-74.06547829,-73.70801465,-74.00855953,-71.91113433,-72.30764475,-75.85379673,-76.75471928,-74.78405826,-75.03515277,-72.83216572,-76.78115122,-75.93943164,-75.16126649,
1.637964775,-11.66289238,-10.58647512,-9.960892263,-11.12721881,-11.23072033,-11.32016243,-11.17371089,-10.72927394,-11.13996681,-10.95278556,-10.58508011,-10.59879667,-10.50443668,-10.61115946,-10.47645266,-10.62167015,-10.52872715,-10.05272157,-10.26064314,-10.15924058,-10.36816803,-10.53250677,-10.82930877,-10.53774505,-10.97049785,-84.38992891,-83.90746378,-92.56465453,-90.55972148,-88.26429787,-83.73109936,-84.82164874,-80.73211556,-80.34637012,-78.17801492,-77.91059675,-74.0530965,-75.9416994,-75.78239173,-76.15856044,-74.28088595,-74.77497272,-78.22008172,-79.1388159,-77.21743242,-77.43005089,-75.10969746,-78.86039153,-77.83138913,-76.77710451,
1.643639922,-11.24510439,-10.29640556,-9.81747967,-10.99236632,-11.03896202,-11.0792151,-10.91099132,-10.47231385,-10.84405764,-10.65190758,-10.27827023,-10.30212772,-10.22430914,-10.32793294,-10.18383664,-10.34888987,-10.28175734,-9.84190163,-10.07642299,-10.01851253,-10.25996654,-10.45440955,-10.76252413,-10.49205476,-10.92668768,-85.72677647,-85.9610931,-94.30150492,-91.76014336,-89.15966942,-84.6724307,-85.85992572,-81.89078442,-81.59145351,-79.66465638,-79.49974935,-75.87149881,-77.84566828,-77.86872628,-78.32787133,-76.63297071,-77.19043716,-80.51466057,-81.41129715,-79.48459047,-79.60812542,-77.12690058,-80.65391141,-79.43488178,-78.07735014,
1.649315068,-10.85392175,-10.03615341,-9.690684829,-10.85910533,-10.8427782,-10.83603802,-10.64985144,-10.21748317,-10.55359975,-10.36081204,-9.985841738,-10.02304494,-9.963071471,-10.06734965,-9.918667637,-10.10502914,-10.06409184,-9.659731549,-9.920503096,-9.901051211,-10.16989181,-10.38612676,-10.70097816,-10.44329446,-10.8708648,-87.25854239,-88.0606784,-95.97670995,-92.8868472,-90.04998562,-85.66004176,-86.95107093,-83.10695844,-82.91573312,-81.22590327,-81.15646373,-77.73217502,-79.76249936,-79.94952534,-80.49450676,-78.94631709,-79.53203804,-82.71220634,-83.54550504,-81.56431356,-81.55489027,-78.88065305,-82.16349811,-80.75538995,-79.07061753,
1.654990215,-10.49065356,-9.804705337,-9.578201993,-10.72505635,-10.64148469,-10.59124585,-10.39076404,-9.965575445,-10.26982418,-10.080424,-9.708150456,-9.761105736,-9.719535975,-9.827616532,-9.678879932,-9.887467674,-9.872418882,-9.502058636,-9.787305048,-9.800103566,-10.09006868,-10.31939692,-10.63596646,-10.38253551,-10.79158245,-88.94722728,-90.18186108,-97.57934373,-93.94262895,-90.94400495,-86.69896623,-88.09623728,-84.38183873,-84.31566648,-82.85345005,-82.86830975,-79.62132308,-81.67910963,-82.00963492,-82.63926388,-81.20191647,-81.77981719,-84.79091267,-85.52048122,-83.44308136,-83.26495483,-80.37660938,-83.39786311,-81.80604179,-79.78467954,
1.660665362,-10.15572665,-9.600821523,-9.47760863,-10.58792008,-10.43469162,-10.34562539,-10.13428242,-9.717452591,-9.993866089,-9.811454753,-9.445294254,-9.51564971,-9.492365547,-9.606791989,-9.462271951,-9.69337477,-9.703048692,-9.364234389,-9.67079463,-9.708706742,-10.01267501,-10.24618199,-10.55862503,-10.30034987,-10.67805709,-90.75882581,-92.302258,-99.1005231,-94.9330487,-91.85147796,-87.79344357,-89.29630865,-85.71567731,-85.78647597,-84.53851825,-84.62334103,-81.5264164,-83.58422785,-84.03610108,-84.74532357,-83.38279172,-83.91651337,-86.73347008,-87.32198316,-85.11581102,-84.74215586,-81.62909308,-84.37465482,-82.61410896,-80.27349795,
1.666340509,-9.848960679,-9.423047106,-9.386368703,-10.44556029,-10.2223376,-10.10009268,-9.881013996,-9.474012549,-9.726720794,-9.554402237,-9.197141496,-9.285839368,-9.280104096,-9.40280909,-9.266491297,-9.519666229,-9.551909414,-9.241202482,-9.564655012,-9.619912486,-9.930138353,-10.15875999,-10.46009243,-10.18786665,-10.52237187,-92.6633769,-94.40120371,-100.5334509,-95.86646383,-92.78268379,-88.94673059,-90.55180887,-87.10770473,-87.32235314,-86.27210927,-86.41027104,-83.43629281,-85.46830296,-86.01812833,-86.79802223,-85.47424767,-85.92833296,-88.52794701,-88.94339294,-86.58603694,-85.99960023,-82.66177487,-85.12436241,-83.2265238,-80.614864,
1.672015656,-9.569732893,-9.269711215,-9.301839916,-10.29609643,-10.00470378,-9.855652459,-9.631641635,-9.236144,-9.469223621,-9.309561071,-8.963363596,-9.070692327,-9.081203822,-9.213494316,-9.089026799,-9.362990029,-9.414602449,-9.12764726,-9.462520356,-9.527043387,-9.835352464,-10.04999447,-10.33226968,-10.03839617,-10.32101834,-94.63450302,-96.45949056,-101.8735542,-96.7539239,-93.7479383,-90.16093845,-91.86268598,-88.55612084,-88.91670554,-88.04525142,-88.21863319,-85.34109457,-87.32357319,-87.94711675,-88.78485606,-87.46433666,-87.80582529,-90.16879716,-90.38623558,-87.86616289,-87.05987772,-83.50924336,-85.69392081,-83.7093808,-80.89905753,
1.677690802,-9.3171377,-9.138907129,-9.221290839,-10.13799606,-9.782401146,-9.613352459,-9.386868277,-9.00469699,-9.222033271,-9.077036028,-8.743458239,-8.869108977,-8.894053915,-9.036594647,-8.92719647,-9.219747231,-9.286507492,-9.018185134,-9.358232342,-9.4239544,-9.721962973,-9.913873136,-10.1690537,-9.848767417,-10.07502577,-96.64919453,-98.45943322,-103.1187025,-97.60886529,-94.75702332,-91.4369657,-93.22831346,-90.05815688,-90.5623938,-89.84916306,-90.03881088,-87.23241381,-89.14397272,-89.81672202,-90.69562459,-89.34443857,-89.54468507,-91.65734698,-91.66054748,-88.97721041,-87.95515807,-84.21783255,-86.14653748,-84.14015208,-81.21449958,
1.683365949,-9.090069841,-9.028480468,-9.141935016,-9.970167201,-9.556358386,-9.374239513,-9.147414005,-8.780449189,-8.985642837,-8.8567606,-8.536780438,-8.679898518,-8.717008787,-8.869811938,-8.778161731,-9.086154914,-9.16294018,-8.907602475,-9.246132654,-9.305311307,-9.584776166,-9.746280645,-9.967487068,-9.61967226,-9.788976961,-98.68730381,-100.3847064,-104.2694862,-98.44664405,-95.81864474,-92.77452842,-94.64737716,-91.61016487,-92.25188649,-91.67545188,-91.86217749,-89.10315968,-90.9252787,-91.62296106,-92.52271368,-91.10987377,-91.14639322,-93.00216084,-92.78455912,-89.94832456,-88.72703033,-84.84444032,-86.55587595,-84.59616177,-81.63695005,
1.689041096,-8.887309513,-8.936008729,-9.060987065,-9.792019063,-9.327750482,-9.13932338,-8.913989507,-8.564082546,-8.760363678,-8.648513385,-8.342565427,-8.50180297,-8.548421535,-8.710847693,-8.638963074,-8.958350829,-9.039349977,-8.791117229,-9.121351363,-9.166906567,-9.420255488,-9.545698725,-9.728215813,-9.354990791,-9.469614313,-100.731042,-102.2206807,-105.3295,-99.28384297,-96.94007371,-94.17223632,-96.11787994,-93.20776677,-93.9776426,-93.51617083,-93.68109898,-90.94763202,-92.66492179,-93.36428345,-94.26145214,-92.76043793,-92.61854753,-94.21886694,-93.78409205,-90.81587826,-89.4249759,-85.45190913,-86.99640751,-85.14486392,-82.22546322,
1.694716243,-8.707549953,-8.858790734,-8.975742917,-9.603504864,-9.097945525,-8.909544819,-8.687274314,-8.356168834,-8.546349177,-8.451936465,-8.159950778,-8.333521218,-8.386673927,-8.557458521,-8.506578387,-8.832536276,-8.911551528,-8.664642316,-8.98009832,-9.005967686,-9.226973306,-9.313457642,-9.455061282,-9.060651971,-9.124820324,-102.7645863,-103.9546105,-106.3055733,-100.1374903,-98.12677013,-95.62774442,-97.63714384,-94.84600074,-95.73211709,-95.36395324,-95.48899436,-92.76150864,-94.36210797,-95.04162978,-95.9104328,-94.30075006,-93.97480288,-95.32947578,-94.69126062,-91.62167727,-90.10296346,-86.10194414,-87.53399559,-85.83921794,-83.02330588,
1.700391389,-8.54942763,-8.793842625,-8.883683496,-9.405122673,-8.868430563,-8.685763768,-8.46789823,-8.157156935,-8.343595271,-8.266552712,-7.987999247,-8.173734048,-8.230219189,-8.407520738,-8.378014634,-8.705146711,-8.775952859,-8.525021124,-8.819880521,-8.821415525,-9.005807262,-9.053387015,-9.15401534,-8.74364901,-8.763145841,-104.7737168,-105.5759828,-107.2078674,-101.0241895,-99.38220439,-97.13785898,-99.20185433,-96.51948854,-97.50794685,-97.21212935,-97.28030472,-94.54183958,-96.01774474,-96.6584022,-97.47178147,-95.74031859,-95.23429841,-96.3611514,-95.54262889,-92.41041104,-90.81449136,-86.84819589,-88.22022682,-86.71767594,-84.05965695,
1.706066536,-8.411515597,-8.737918949,-8.782593469,-9.197879416,-8.640728514,-8.468727143,-8.256421636,-7.967370251,-8.151963448,-8.091788168,-7.825718815,-8.021129953,-8.077617451,-8.259098384,-8.250417923,-8.573033309,-8.629762369,-8.370209032,-8.639669623,-8.613968687,-8.759756316,-8.771008693,-8.832192456,-8.411497632,-8.393522487,-106.7454255,-107.0770239,-108.0497805,-101.9592567,-100.7078517,-98.69880507,-100.8081511,-98.22259554,-99.29814605,-99.05466916,-99.05056369,-96.2870433,-97.63432373,-98.2203289,-98.95124912,-97.09323504,-96.42060757,-97.34449961,-96.37680791,-93.22604845,-91.60727814,-87.73165427,-89.09121746,-87.80577296,-85.34971616,
1.711741683,-8.292324145,-8.687539934,-8.670685169,-8.983223288,-8.416343209,-8.259080791,-8.05332404,-7.787005811,-7.971189934,-7.926980876,-7.672081953,-7.874432107,-7.927577955,-8.11051064,-8.121197888,-8.43363493,-8.471143549,-8.199369117,-8.439932422,-8.386006567,-8.49339799,-8.472645736,-8.497086617,-8.071937434,-8.024819311,-108.6676788,-108.4532096,-108.8475817,-102.9560392,-102.1031853,-100.3062873,-102.4516988,-99.94957613,-101.0961419,-100.8863505,-100.7963818,-97.99687054,-99.21575554,-99.73520341,-100.358086,-98.37750099,-97.5602482,-98.31151889,-97.23168494,-94.10815808,-92.51924984,-88.77961765,-90.16900895,-89.11702321,-86.89418253,
1.71741683,-8.190272576,-8.639064815,-8.546710815,-8.762945633,-8.196684803,-8.057359557,-7.85899266,-7.616138712,-7.800900455,-7.771403365,-7.526048291,-7.732425135,-7.77898745,-7.960394869,-7.988151758,-8.285115894,-8.299291253,-8.012864337,-8.222513662,-8.141220604,-8.212197172,-8.164735954,-8.156148898,-7.732626336,-7.665226868,-110.5292271,-109.7037878,-109.6197822,-104.0253055,-103.5659674,-101.9556865,-104.1278101,-101.6947101,-102.8958749,-102.7027422,-102.515416,-99.67234935,-100.7672285,-101.2124966,-101.7046615,-99.61392673,-98.68090709,-99.293391,-98.14166724,-95.08878167,-93.57681525,-90.00713159,-91.46339546,-90.65291224,-88.67985576,
1.723091977,-8.103650958,-8.58878596,-8.410046506,-8.539071141,-7.983028773,-7.863990751,-7.673717319,-7.454730278,-7.640628034,-7.624275735,-7.386583153,-7.593986848,-7.630946928,-7.807745848,-7.849570989,-8.126449693,-8.114420733,-7.812149464,-7.990374454,-7.884092895,-7.921885628,-7.853442668,-7.816495216,-7.400699052,-7.321740685,-112.3195411,-110.8323146,-110.3862471,-105.1749267,-105.0924528,-103.6421712,-105.8315424,-103.4524301,-104.6918432,-104.5001712,-104.2063884,-101.3157003,-102.2948921,-102.6629154,-103.0058162,-100.8248462,-99.80959582,-100.3184174,-99.13529983,-96.1908196,-94.79530461,-91.41924244,-92.97326838,-92.40345552,-90.68215325,
1.728767123,-8.030590567,-8.533066121,-8.260733783,-8.313742372,-7.776482939,-7.679299529,-7.497687371,-7.30263649,-7.489823479,-7.484786543,-7.252679669,-7.458113466,-7.482790086,-7.651949626,-7.704320909,-7.957435946,-7.917666879,-7.599565278,-7.747225199,-7.61939553,-7.628027612,-7.544469932,-7.484620324,-7.082346191,-6.999845381,-114.028821,-111.8470289,-111.1671421,-106.4097501,-106.6777155,-105.3608085,-107.5578129,-105.2173897,-106.4791633,-106.2758124,-105.8690438,-102.9302135,-103.8055875,-104.0977755,-104.2780054,-102.0326463,-100.9709385,-101.4103178,-100.233802,-97.42780087,-96.18051761,-93.01289757,-94.6877852,-94.34892523,-92.86859645,
1.73444227,-7.969021344,-8.468501769,-8.099469261,-8.089111799,-7.577968776,-7.503514896,-7.330991553,-7.15961678,-7.347872241,-7.35209924,-7.123380019,-7.323944354,-7.334090568,-7.492778888,-7.551876089,-7.778648724,-7.710917315,-7.378065369,-7.497123191,-7.351783235,-7.335777831,-7.242943342,-7.166117993,-6.782536565,-6.703433681,-115.6481597,-112.7609975,-111.9818114,-107.7316764,-108.3159579,-107.106645,-109.3015087,-106.9845617,-108.253597,-108.0276917,-107.5040984,-104.5200864,-105.3064913,-105.528473,-105.5383023,-103.2583829,-102.1858184,-102.5871097,-101.4506276,-98.80510432,-97.73054725,-94.77829372,-96.58799263,-96.46240773,-95.20215888,
