"Freq [GHz]","dB(S(1,1)) [] - $eps1='4' $eps2='0.3'","dB(S(1,1)) [] - $eps1='4.5' $eps2='0.45'","dB(S(1,1)) [] - $eps1='5' $eps2='0.6'","dB(S(1,1)) [] - $eps1='5.5' $eps2='0.75'","dB(S(1,1)) [] - $eps1='6' $eps2='0.9'","dB(S(1,1)) [] - $eps1='6.5' $eps2='1'","dB(S(1,1)) [] - $eps1='7' $eps2='1.1'","dB(S(1,1)) [] - $eps1='7.5' $eps2='1.25'","dB(S(1,1)) [] - $eps1='8' $eps2='1.4'","dB(S(1,1)) [] - $eps1='8.5' $eps2='1.6'","dB(S(1,1)) [] - $eps1='9' $eps2='1.8'","dB(S(1,1)) [] - $eps1='9.5' $eps2='1.95'","dB(S(1,1)) [] - $eps1='10' $eps2='2.1'","dB(S(1,1)) [] - $eps1='10.5' $eps2='2.3'","dB(S(1,1)) [] - $eps1='11' $eps2='2.5'","dB(S(1,1)) [] - $eps1='11.5' $eps2='2.65'","dB(S(1,1)) [] - $eps1='12' $eps2='2.8'","dB(S(1,1)) [] - $eps1='12.5' $eps2='2.95'","dB(S(1,1)) [] - $eps1='13.5' $eps2='3.25'","arg(S(1,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(1,1)) [deg] - $eps1='4.5' $eps2='0.45'","arg(S(1,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(1,1)) [deg] - $eps1='5.5' $eps2='0.75'","arg(S(1,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(1,1)) [deg] - $eps1='6.5' $eps2='1'","arg(S(1,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(1,1)) [deg] - $eps1='7.5' $eps2='1.25'","arg(S(1,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(1,1)) [deg] - $eps1='8.5' $eps2='1.6'","arg(S(1,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(1,1)) [deg] - $eps1='9.5' $eps2='1.95'","arg(S(1,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(1,1)) [deg] - $eps1='10.5' $eps2='2.3'","arg(S(1,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(1,1)) [deg] - $eps1='11.5' $eps2='2.65'","arg(S(1,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(1,1)) [deg] - $eps1='12.5' $eps2='2.95'","arg(S(1,1)) [deg] - $eps1='13.5' $eps2='3.25'"
0.3497064579,-0.8332008545,-0.977838662,-1.048587712,-1.105640294,-1.485124232,-1.176572231,-1.217661656,-1.248789371,-1.247869307,-1.275925493,-1.243250065,-1.21394097,-1.200878129,-1.179196048,-1.163164646,-1.147132225,-1.148906655,-1.141707453,-1.155788634,-137.7736601,-138.951326,-139.7084036,-140.3814239,-148.6717684,-141.0673979,-141.7468274,-142.4620002,-142.9333197,-143.8935333,-144.0640503,-143.7302595,-144.1131537,-143.7900663,-143.5966537,-143.1688076,-143.3992574,-143.2895077,-143.7993895
0.3553816047,-0.9032294153,-1.064651763,-1.143320215,-1.206748169,-1.634456239,-1.286257596,-1.332615946,-1.368599383,-1.369108822,-1.40382258,-1.369231866,-1.336859369,-1.323022505,-1.298861059,-1.280837599,-1.262789619,-1.265196927,-1.257303901,-1.273967784,-140.4444009,-141.7448934,-142.538677,-143.256195,-151.6176637,-144.040788,-144.7737905,-145.5367916,-146.0497687,-147.0903544,-147.3012651,-146.9760053,-147.3694412,-147.060315,-146.8600783,-146.4341438,-146.6775954,-146.566426,-147.0999881
0.3610567515,-0.9818236412,-1.162169196,-1.24965162,-1.320188424,-1.80351479,-1.409494205,-1.462014536,-1.503808325,-1.506250465,-1.549035251,-1.512586282,-1.4768651,-1.462346719,-1.435371741,-1.415033067,-1.394697822,-1.397946572,-1.389319951,-1.409114259,-143.1775043,-144.6079907,-145.4409137,-146.2065254,-154.638718,-147.0998026,-147.8918957,-148.7078332,-149.2670598,-150.3964466,-150.6533813,-150.3381711,-150.7439514,-150.4510441,-150.2445991,-149.8205915,-150.0784138,-149.9656066,-150.5247559
0.3667318982,-1.070186417,-1.271874893,-1.369182578,-1.447685873,-1.995346322,-1.548285159,-1.608054292,-1.656820129,-1.66181717,-1.714379838,-1.676198996,-1.63679897,-1.621717481,-1.591575046,-1.568586563,-1.545627964,-1.549961189,-1.540543401,-1.564091714,-145.9782571,-147.5461764,-148.4209896,-149.2388127,-157.7396512,-150.2520776,-151.1092683,-151.9835958,-152.5939858,-153.8212337,-154.1305132,-153.826956,-154.2470269,-153.9730133,-153.7613645,-153.3391692,-153.6127709,-153.4979714,-154.0845541
0.372407045,-1.169697439,-1.395471726,-1.503758697,-1.591242483,-2.213541432,-1.704976089,-1.773310368,-1.830451732,-1.838759834,-1.903148631,-1.86344381,-1.819972418,-1.80447038,-1.770788514,-1.744816081,-1.71881253,-1.724507814,-1.714213831,-1.742216254,-148.8522326,-150.5653015,-151.4851381,-152.3598748,-160.9247233,-153.5057256,-154.4344837,-155.3729469,-156.0397243,-157.374498,-157.7431822,-157.4529886,-157.8894594,-157.6374595,-157.4220327,-157.0014041,-157.2922331,-157.1749411,-157.790729
0.3780821918,-1.28194012,-1.534916834,-1.655513204,-1.75318755,-2.462342591,-1.882315957,-1.960801614,-2.028002818,-2.040527838,-2.119186554,-2.078258583,-2.030238308,-2.014479354,-1.976867858,-1.947592101,-1.918009891,-1.925378474,-1.91408389,-1.947316249,-151.8052827,-153.6715011,-154.6399447,-155.5769376,-164.1973975,-156.8692974,-157.8765145,-158.8850827,-159.6137771,-161.0663181,-161.5022652,-161.2272984,-161.68248,-161.4560766,-161.238732,-160.8193075,-161.1288615,-161.0084334,-161.6551334
0.3837573386,-1.408732787,-1.692463256,-1.82691761,-1.93623719,-2.746775583,-2.083528303,-2.17406703,-2.253337396,-2.271151614,-2.366981056,-2.325233486,-2.272072955,-2.25623739,-2.214284039,-2.181416612,-2.147576758,-2.156961557,-2.144488219,-2.183800077,-154.8435232,-156.8711773,-157.8923312,-158.8976069,-167.5598826,-160.3517248,-161.4446592,-162.5294463,-163.325902,-164.9070109,-165.4189576,-165.1613117,-165.6377845,-165.4410291,-165.2240437,-164.805379,-165.1352355,-165.0109024,-165.6902053
0.3894324853,-1.552164899,-1.870709128,-2.020842036,-2.143564998,-3.072812024,-2.31239501,-2.417255579,-2.510979923,-2.535340176,-2.651768893,-2.609714918,-2.550672561,-2.534951895,-2.488212323,-2.451512985,-2.412550183,-2.424322827,-2.410422066,-2.456734593,-157.9733132,-160.1709759,-161.2495279,-162.3298255,-171.0125154,-163.9622464,-165.1484585,-166.3156371,-167.186049,-168.9070994,-169.5047786,-169.266902,-169.7676277,-169.6050339,-169.3910411,-168.9726764,-169.3245516,-169.1954601,-169.9091531
0.3951076321,-1.714639197,-2.072656099,-2.240627309,-2.378886399,-3.447574112,-2.573355483,-2.695232666,-2.806229984,-2.83859803,-2.97966559,-2.937930602,-2.872069312,-2.856660512,-2.804637808,-2.763930134,-2.718742337,-2.733299717,-2.717633544,-2.771939623,-161.2012248,-163.5777544,-164.7190341,-165.8818128,-174.5529316,-167.7103212,-168.9976074,-170.25333,-171.2043244,-173.0773443,-173.7716672,-173.5565485,-174.0850445,-173.9615722,-173.7534461,-173.3350089,-173.7108637,-173.5761462,-174.3263184
0.4007827789,-1.898920969,-2.301779203,-2.490171749,-2.646560137,-3.879599213,-2.871625399,-3.013708276,-3.145301824,-3.187368534,-3.35782711,-3.317145127,-3.243275951,-3.228376891,-3.170485256,-3.125667433,-3.072854114,-3.09061557,-3.072736715,-3.136107615,-164.5340085,-167.0985455,-168.3085693,-169.5619926,-178.1749472,-171.6055436,-173.0018876,-174.3522357,-175.3910248,-177.4289056,-178.2322519,-178.0436855,-178.6042878,-178.525327,-178.3259991,-177.9073523,-178.3095638,-178.1684465,-178.9578282
0.4064579256,-2.108196028,-2.562111303,-2.77403678,-2.951711937,-4.379193008,-3.213341461,-3.379394728,-3.535499028,-3.58921529,-3.794659591,-3.755861529,-3.672473375,-3.658281846,-3.593786506,-3.544832015,-3.482618326,-3.504025481,-3.483357687,-3.556963154,-167.9785541,-170.740522,-172.0260214,-173.3789187,178.1329699,-175.6575873,-177.1711594,-178.6221581,-179.7568126,178.0262587,177.0995771,177.2566242,176.6583785,176.687003,176.8748044,177.2933686,176.8617403,177.0097901,176.177306
0.4121330724,-2.346139687,-2.858346725,-3.097577497,-3.300387942,-4.958919406,-3.605742479,-3.800207143,-3.985441578,-4.05306089,-4.300103576,-4.264094844,-4.169264794,-4.155984132,-4.083906877,-4.030848204,-3.956990287,-3.98251251,-3.958332919,-4.043484309,-171.541855,-174.5109747,-175.8794076,-177.3412186,174.3898417,-179.876228,178.4845138,176.9267528,175.6868476,173.2745775,172.2075775,172.3264819,171.6833104,171.6552843,171.829367,172.2469009,171.7817156,171.9368058,171.0554036
0.4178082192,-2.617000084,-3.195970971,-3.467107556,-3.699749842,-5.634310254,-4.057403828,-4.285528678,-4.505374365,-4.589515367,-4.886036716,-4.853760033,-4.745033671,-4.732887983,-4.651863476,-4.594750708,-4.506413385,-4.536562489,-4.507987779,-4.606215997,-175.2309872,-178.4173246,-179.8768739,178.5424051,170.6253065,175.7284699,173.9544847,172.283393,170.9267911,168.2993417,167.071198,167.1430684,166.4451841,166.353552,166.5126546,166.9273335,166.4227974,166.5844099,165.6452782
0.4234833659,-2.925700998,-3.581427215,-3.890113145,-4.158330914,-6.424941423,-4.578554055,-4.84657795,-5.107606676,-5.211348721,-5.566868051,-5.539242808,-5.413463036,-5.402722853,-5.310783491,-5.249609164,-5.143199145,-5.178556352,-5.144532869,-5.257712744,-179.0531233,177.5327954,175.9732188,174.263048,166.8844473,171.1456515,169.2266796,167.4344654,165.9464611,163.0779613,161.6621561,161.6751001,160.9091529,160.7460257,160.8902455,161.2992428,160.7470887,160.9139034,159.9037383
0.4291585127,-3.277972054,-4.022336403,-4.375539786,-4.686384791,-7.356140977,-5.181522672,-5.496942674,-5.807167299,-5.934199323,-6.36044594,-6.3382628,-6.191303433,-6.182315773,-6.076568071,-6.011150256,-5.882072713,-5.923327164,-5.882621577,-6.013148848,176.9843872,173.3313293,171.6620402,169.8112305,163.2358152,166.362604,164.285938,162.3621422,160.7228342,157.5770903,155.9384733,155.8767832,155.0243579,154.7804551,154.9116827,155.311328,154.6996418,154.8694622,153.7683396
0.4348336595,-3.680518756,-4.527797898,-4.934191135,-5.296380749,-8.461825668,-5.881403753,-6.253390044,-6.622821795,-6.777674813,-7.289485154,-7.273201369,-7.099516789,-7.092716287,-6.968840145,-6.898657213,-6.740935648,-6.788922601,-6.740102558,-6.891112331,172.8738218,168.9693614,167.1797266,165.1760696,159.7859461,161.3626802,159.1109077,157.0397727,155.2208839,151.7438598,149.8338929,149.6772744,148.7126636,148.3767627,148.4991317,148.8857445,148.1972311,148.3671464,147.1453265
0.4405088063,-4.141251913,-5.108814679,-5.579305748,-6.003738606,-9.789421799,-6.697083434,-7.13714754,-7.578710509,-7.767116886,-8.383861451,-8.37315445,-8.164963829,-8.160798655,-8.012232309,-7.936204039,-7.741855577,-7.797553316,-7.7389365,-7.914505707,168.6066917,164.436285,162.5142604,160.3436244,156.7082386,156.1214122,153.6683256,151.4239829,149.3834422,145.4895643,143.2384003,142.9616016,141.8482828,141.4069389,141.5274111,141.8996619,141.1089497,141.2759623,139.888675
0.446183953,-4.669607658,-5.778916478,-6.327426066,-6.827968567,-11.40874715,-7.652896308,-8.1760014,-8.707075968,-8.936508066,-9.68435476,-9.677046939,-9.422774244,-9.42136702,-9.237894401,-9.154105744,-8.912092157,-8.976459696,-8.905997025,-9.111143145,164.1730241,159.7182902,157.6493455,155.2937238,154.3067988,150.5992567,147.9023207,145.439684,143.1118803,138.6575812,135.9603361,135.5342962,134.2189575,133.657714,133.787226,134.1520141,133.2212019,133.3837616,131.7619471
0.4518590998,-5.277008411,-6.555106942,-7.199763816,-7.794519736,-13.42833494,-8.781399363,-9.407853271,-10.05295329,-10.33336158,-11.24870286,-11.23793172,-10.91909669,-10.91912959,-10.68429798,-10.58967906,-10.2842016,-10.35752279,-10.27258382,-10.5124686,159.5601064,154.7956353,152.5604235,149.9939171,153.1760737,144.7277059,141.7135585,138.9499562,136.2268748,130.9552863,127.647356,127.0456729,125.4475976,124.7576325,124.9139762,125.3008406,124.1718476,124.3332586,122.3662292
0.4575342466,-5.977547846,-7.459359008,-8.224441795,-8.937919704,-16.02238514,-10.128197,-10.88694386,-11.6824629,-12.02695154,-13.16044226,-13.12648538,-12.71141489,-12.70667333,-12.39307893,-12.28319031,-11.8914183,-11.97117609,-11.86830822,-12.14472891,154.7503108,149.637668,147.207085,144.3876427,154.6643595,138.3812146,134.9156556,131.6902163,128.3814864,121.7951031,117.6080586,116.8327539,114.8255907,114.0289569,114.2443945,114.7417676,113.3237571,113.4997824,111.003422
0.4632093933,-6.789040944,-8.521074798,-9.440354617,-10.30738374,-19.42715705,-11.76064861,-12.6949706,-13.69746082,-14.12093603,-15.53423677,-15.41851753,-14.85096947,-14.81958251,-14.38210424,-14.25197485,-13.74411634,-13.81860265,-13.69395478,-13.99304995,149.7172983,144.1934377,141.5180102,138.3697836,162.454441,131.3155306,127.1347161,123.1070934,118.8461793,109.8821804,104.3836443,103.5647814,100.9561482,100.1940583,100.5343994,101.3813512,99.53706161,99.77283177,96.44462585
0.4688845401,-7.734687828,-9.781322345,-10.90418738,-11.97743161,-23.2593153,-13.78391718,-14.9601052,-16.25731751,-16.76059109,-18.45462779,-18.0760808,-17.27236797,-17.14661814,-16.5291137,-16.37975389,-15.73963594,-15.77156225,-15.62532547,-15.8824341,144.4191965,138.3730086,135.3589489,131.7315316,-172.7242512,123.0156585,117.5461581,111.9041323,105.9076439,92.08227077,84.80036827,84.56307639,81.16263531,80.96534367,81.56430761,83.34421247,80.9221123,81.32150455,76.77064796
0.4745596869,-8.845808614,-11.30052257,-12.70399031,-14.06929208,-23.31836394,-16.36818008,-17.8753268,-19.55997855,-20.01616034,-21.41215544,-20.35511595,-19.34855511,-18.99047896,-18.2343216,-18.09502612,-17.41649378,-17.32673535,-17.17901968,-17.23630901,138.7857588,132.0072253,128.457386,124.0192825,-128.4794531,112.2604139,104.0722391,94.56602742,85.10171041,61.51432544,53.80537716,55.96540213,52.19833416,53.80686769,54.82532508,58.48581929,55.59348886,56.3030207,50.57158559
0.4802348337,-10.16652658,-13.17319848,-14.98714897,-16.79587427,-19.71243301,-19.7543456,-21.53898017,-23.18661803,-22.80454557,-21.84770412,-20.30081532,-19.55100151,-18.97750413,-18.37677692,-18.3016314,-17.8521508,-17.59939699,-17.49487097,-17.24225283,132.6925674,124.751194,120.1982049,114.1038938,-103.99229,95.6464051,80.72692395,61.41320857,47.4178329,17.91419463,15.29241914,20.45257598,17.95013345,21.74116499,23.01191365,28.43736291,25.85250225,26.82508919,21.26337226
0.4859099804,-11.76213699,-15.55744237,-18.01852171,-20.53605833,-16.56173477,-23.67396885,-24.15925637,-23.39705181,-21.82705624,-19.31802011,-18.1309919,-17.79182883,-17.24737482,-16.93498661,-16.91695238,-16.77731534,-16.4605323,-16.41098518,-15.99209315,125.9045244,115.8160712,108.9483306,98.51295975,-96.01746595,62.93439406,35.87804818,10.47907317,2.045891255,-15.20989819,-13.93367208,-8.653909967,-9.650088462,-5.425596355,-4.30737691,1.105570789,-0.5815961141,0.3586965931,-3.801882098
0.4915851272,-13.73452225,-18.7274787,-22.23013145,-25.36184849,-14.20560953,-24.09080145,-21.96383186,-20.05173881,-18.73526652,-16.56663894,-15.74471255,-15.60425981,-15.16554041,-15.02470951,-15.02565752,-15.05282714,-14.76137395,-14.74286026,-14.31951471,117.9372603,103.0619391,89.1842982,63.93670055,-94.03748266,9.296506417,-9.810345042,-23.18459809,-25.68556469,-34.13807083,-32.11240528,-27.81505553,-28.16118836,-24.47017798,-23.59831246,-19.06797509,-20.07200679,-19.30748177,-22.20338934
0.497260274,-16.24902964,-22.99839016,-26.56716289,-25.48168825,-12.40391301,-20.50524223,-18.53506854,-16.97289481,-16.02115073,-14.34238955,-13.73736929,-13.67379552,-13.32062392,-13.25773764,-13.25906678,-13.34802505,-13.10219939,-13.09648645,-12.72394374,107.6637738,79.24549849,41.33059971,0.02504956776,-94.47524571,-25.60039355,-33.56657221,-40.4408573,-41.22436582,-46.18833829,-44.28924714,-40.84257944,-40.99430269,-37.8996618,-37.216233,-33.50647798,-34.14769961,-33.54628302,-35.65128117
0.5029354207,-19.55008932,-26.04467426,-23.87904244,-20.91234953,-10.98146984,-17.29041829,-15.8334013,-14.63045436,-13.90962108,-12.58728184,-12.11318657,-12.08009238,-11.78755601,-11.75930777,-11.75550795,-11.86197738,-11.65709435,-11.65620884,-11.33999534,91.9904056,26.11653137,-16.91987541,-34.28137495,-96.03246948,-42.74048913,-46.82420969,-51.2082848,-51.53213577,-54.99741316,-53.3738137,-50.53984162,-50.65747693,-48.03701752,-47.48649639,-44.37933539,-44.8379285,-44.35784784,-45.9910322
0.5086105675,-23.51197551,-22.63188016,-19.54002496,-17.42457445,-9.829110711,-14.88596775,-13.77834416,-12.8247717,-12.25158178,-11.18047985,-10.79186981,-10.77161807,-10.52281184,-10.51029237,-10.50048819,-10.60790092,-10.43575878,-10.43663453,-10.16964123,61.42485807,-22.70825468,-41.56944294,-49.46529271,-98.14987843,-53.26954412,-55.87367768,-59.13518201,-59.34791314,-62.06709588,-60.70952349,-58.31686552,-58.45174929,-56.19224098,-55.73949056,-53.06367514,-53.42605611,-53.03338718,-54.37147632
0.5142857143,-24.43493998,-18.73404814,-16.45635016,-14.93830171,-8.876857676,-13.04782104,-12.17120427,-11.39162485,-10.91940071,-10.03132242,-9.702774611,-9.688321228,-9.472385175,-9.467083594,-9.451823516,-9.554309404,-9.407955327,-9.40946756,-9.18318717,7.969458889,-43.95435147,-53.9353148,-58.81104071,-100.5531609,-60.98896582,-62.90767443,-65.57546431,-65.78444281,-68.08014512,-66.94984903,-64.88458864,-65.05016434,-63.06926071,-62.69270063,-60.33240231,-60.63991618,-60.3110414,-61.45115911
0.5199608611,-20.89925294,-15.91433226,-14.21925488,-13.07153161,-8.077695675,-11.59506932,-10.8786968,-10.22570448,-9.826857273,-9.077158779,-8.79337934,-8.781817985,-8.591577652,-8.589544364,-8.56973508,-8.66553394,-8.53970456,-8.541487349,-8.348591245,-29.27604955,-55.56053698,-62.22529918,-65.79924482,-103.0951991,-67.25714887,-68.80596923,-71.1187953,-71.35733258,-73.3837815,-72.44168454,-70.62676988,-70.82305637,-69.06275908,-68.74849899,-66.62616725,-66.8992147,-66.61785523,-67.61530067
0.5256360078,-17.57460448,-13.82545681,-12.51163204,-11.60888551,-7.398649585,-10.41564484,-9.815906533,-9.258812793,-8.915931885,-8.274231673,-8.025382789,-8.015514595,-7.846012438,-7.845413918,-7.821974484,-7.910928598,-7.801707388,-7.803691282,-7.638300444,-47.29240891,-63.64073832,-68.70706552,-71.57820343,-105.6923337,-72.65509686,-73.97994697,-76.05927134,-76.3349826,-78.17248866,-77.38508401,-75.76651114,-75.98886404,-74.40776259,-74.14634299,-72.20880823,-72.45771245,-72.21227446,-73.09976535
0.5313111546,-15.08800219,-12.20929691,-11.15795825,-10.42736724,-6.815751664,-9.438264262,-8.92688086,-8.444938868,-8.146362844,-7.591125713,-7.370497997,-7.361847766,-7.20949333,-7.209533921,-7.183301475,-7.265862774,-7.170301734,-7.172516436,-7.029941978,-58.14481812,-70.06216465,-74.19799408,-76.62448181,-108.2953267,-77.47014124,-78.64674105,-80.56006849,-80.87107379,-82.56445688,-81.90417747,-80.44269682,-80.68509838,-79.25283357,-79.03750887,-77.24708423,-77.4770407,-77.25885801,-78.05637051
0.5369863014,-13.19321206,-10.91674589,-10.05549286,-9.451461531,-6.31107144,-8.615386025,-8.173149069,-7.751738231,-7.48924183,-7.004637228,-6.807418374,-6.799809106,-6.661879167,-6.662295036,-6.634021358,-6.710834772,-6.626658763,-6.629136363,-6.505561845,-66.02328141,-75.54288042,-79.05904613,-81.17094437,-110.8748096,-81.86124635,-82.93247576,-84.71987431,-85.06087892,-86.63671868,-86.0810825,-84.74721754,-85.00355671,-83.6971619,-83.5229213,-81.85192709,-82.06537429,-81.86766066,-82.58777847
0.5426614481,-11.70023837,-9.857702647,-9.139579605,-8.631697774,-5.870879892,-7.913879136,-7.527220313,-7.155648012,-6.923165747,-6.497189053,-6.319773955,-6.313131668,-6.18746631,-6.188268562,-6.158643013,-6.230359231,-6.155751489,-6.158475214,-6.050701307,-72.39269303,-80.41298762,-83.47465661,-85.34620541,-113.4134134,-85.9245936,-86.91637357,-88.60284984,-88.96761683,-90.44262069,-89.9732497,-88.74423843,-89.00883436,-87.81032676,-87.67323659,-86.10064472,-86.29850889,-86.11579916,-86.7668774
0.5483365949,-10.49162329,-8.974164717,-8.366978998,-7.933937961,-5.484465476,-7.309785539,-6.968797276,-6.638983821,-6.431870003,-6.05517604,-5.894758973,-5.889019321,-5.773833237,-5.775163424,-5.744832825,-5.812020273,-5.745473326,-5.748354881,-5.653628703,-77.86705139,-84.84563367,-87.55027247,-89.22861836,-115.9012434,-89.72282376,-90.65157527,-92.25338023,-92.63577986,-94.02109378,-93.62287222,-92.48075197,-92.74859544,-91.64338583,-91.54008121,-90.04946939,-90.23191125,-90.05981373,-90.64798952
0.5540117417,-9.492950436,-8.226686023,-7.707345174,-7.333639877,-5.143341108,-6.78524425,-6.482480177,-6.188142735,-6.00272353,-5.667874556,-5.522196096,-5.517260605,-5.411027003,-5.41306664,-5.38263983,-5.445746802,-5.385965539,-5.38884519,-5.304766118,-82.74466897,-88.94155466,-91.35199696,-92.86997235,-118.33315,-93.29932035,-94.17577977,-95.70386011,-96.09830938,-97.40184772,-97.06226345,-95.99265678,-96.25954394,-95.23540355,-95.16268656,-93.74100676,-93.90792871,-93.74304856,-94.27354313
0.5596868885,-8.6546975,-7.5872216,-7.138556332,-6.812580482,-4.840695132,-6.326600602,-6.05631745,-5.792446935,-5.625738406,-5.326702187,-5.193885919,-5.18960592,-5.090988794,-5.093899113,-5.063934567,-5.123282359,-5.069128314,-5.071793236,-4.996275643,-87.18800665,-92.76462593,-94.9246244,-96.30691752,-120.7070199,-96.68571615,-97.51704306,-98.97904076,-99.3806661,-100.6084243,-100.3170774,-99.30841387,-99.5710246,-98.61744556,-98.5720013,-97.20884456,-97.3602506,-97.20017475,-97.67807744
0.5653620352,-7.942359858,-7.035112436,-6.643994035,-6.35687686,-4.571000133,-5.923194801,-5.680856768,-5.443372763,-5.292896883,-5.024701475,-4.90314625,-4.899324435,-4.807143326,-4.811026667,-4.782008329,-4.837806058,-4.788272478,-4.79048718,-4.721756352,-91.29409052,-96.3584412,-98.3005737,-99.56689033,-123.0226754,-99.90608563,-100.6971123,-102.0985739,-102.5032454,-103.6600701,-103.4083175,-102.4513214,-102.7072478,-101.8150812,-101.7933318,-100.4804753,-100.6167061,-100.4599716,-100.8906047
0.571037182,-7.330952001,-6.554702865,-6.21087179,-5.955732122,-4.329727307,-5.566557065,-5.348503109,-5.134020151,-4.997680728,-4.756171357,-4.644480236,-4.640883866,-4.554099162,-4.558979111,-4.531289027,-4.583662941,-4.537869918,-4.539410887,-4.476008583,-95.12556232,-99.75468187,-101.5046188,-102.6713733,-125.2811534,-102.9794123,-103.7334308,-105.0785618,-105.4828701,-106.5729298,-106.3536322,-105.4409626,-105.6886803,-104.8499588,-104.8480597,-103.5791509,-103.7009954,-103.5469963,-103.9359481
0.5767123288,-6.801803565,-6.13385545,-5.829160595,-5.600607245,-4.113133544,-5.24985592,-5.05307181,-4.858737011,-4.734733717,-4.51639864,-4.413333327,-4.409714264,-4.327423355,-4.333241655,-4.307138387,-4.356168221,-4.31336724,-4.314053565,-4.25483435,-98.7256777,-102.9776158,-104.5565343,-105.6377805,-127.4842281,-105.9211095,-106.6403923,-107.932537,-108.3337491,-109.3608323,-109.1681688,-108.2941371,-108.5329186,-107.7407827,-107.7547416,-106.5250257,-106.6337152,-106.4825379,-106.8354718
0.5823874755,-6.340602908,-5.762984974,-5.490870865,-5.284654386,-3.918099997,-4.967509752,-4.789469295,-4.612846666,-4.499614385,-4.301458758,-4.205912044,-4.202029099,-4.123465764,-4.130092829,-4.105702468,-4.151457161,-4.111035633,-4.110748981,-4.054856987,-102.1260852,-106.0466443,-107.4726445,-108.4805996,-129.6340945,-108.7439973,-109.4301511,-110.6721048,-111.0681146,-112.0358211,-111.8651445,-111.0254634,-111.2552411,-110.5039049,-110.5297776,-109.3358212,-109.432928,-109.2851355,-109.6075021
