"Freq [GHz]","dB(S(2,1)) [] - $eps1='4' $eps2='0.3'","dB(S(2,1)) [] - $eps1='4.5' $eps2='0.45'","dB(S(2,1)) [] - $eps1='5' $eps2='0.6'","dB(S(2,1)) [] - $eps1='5.5' $eps2='0.75'","dB(S(2,1)) [] - $eps1='6' $eps2='0.9'","dB(S(2,1)) [] - $eps1='6.5' $eps2='1'","dB(S(2,1)) [] - $eps1='7' $eps2='1.1'","dB(S(2,1)) [] - $eps1='7.5' $eps2='1.25'","dB(S(2,1)) [] - $eps1='8' $eps2='1.4'","dB(S(2,1)) [] - $eps1='8.5' $eps2='1.6'","dB(S(2,1)) [] - $eps1='9' $eps2='1.8'","dB(S(2,1)) [] - $eps1='9.5' $eps2='1.95'","dB(S(2,1)) [] - $eps1='10' $eps2='2.1'","dB(S(2,1)) [] - $eps1='10.5' $eps2='2.3'","dB(S(2,1)) [] - $eps1='11' $eps2='2.5'","dB(S(2,1)) [] - $eps1='11.5' $eps2='2.65'","dB(S(2,1)) [] - $eps1='12' $eps2='2.8'","dB(S(2,1)) [] - $eps1='12.5' $eps2='2.95'","dB(S(2,1)) [] - $eps1='13.5' $eps2='3.25'","arg(S(2,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(2,1)) [deg] - $eps1='4.5' $eps2='0.45'","arg(S(2,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(2,1)) [deg] - $eps1='5.5' $eps2='0.75'","arg(S(2,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(2,1)) [deg] - $eps1='6.5' $eps2='1'","arg(S(2,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(2,1)) [deg] - $eps1='7.5' $eps2='1.25'","arg(S(2,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(2,1)) [deg] - $eps1='8.5' $eps2='1.6'","arg(S(2,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(2,1)) [deg] - $eps1='9.5' $eps2='1.95'","arg(S(2,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(2,1)) [deg] - $eps1='10.5' $eps2='2.3'","arg(S(2,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(2,1)) [deg] - $eps1='11.5' $eps2='2.65'","arg(S(2,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(2,1)) [deg] - $eps1='12.5' $eps2='2.95'","arg(S(2,1)) [deg] - $eps1='13.5' $eps2='3.25'"
0.3497064579,-40.51876872,-41.18952538,-41.86902694,-42.3928001,-40.87591102,-43.74823587,-44.02784885,-44.45391728,-44.98155585,-44.71638124,-44.36205392,-44.64476277,-44.82815516,-44.5280885,-44.01406344,-44.35073519,-44.43366952,-44.83068825,-45.09498429,-5.754612148,-20.58069231,-32.79040626,-45.15985476,-79.48222773,-61.69953992,-70.59661978,-78.60832544,-85.47590531,-92.08382269,-94.26382866,-96.8287093,-100.8500825,-98.50013096,-97.60415047,-98.05578534,-100.1329591,-100.9599985,-104.5186622
0.3553816047,-40.00346581,-40.65030342,-41.30086866,-41.78995176,-40.15778435,-43.10618138,-43.366143,-43.78553609,-44.32166573,-44.07481784,-43.7430025,-44.0490423,-44.24650892,-43.95134532,-43.40687095,-43.76764317,-43.86223354,-44.27620771,-44.56210158,-13.53668231,-28.94365388,-41.47183638,-54.11882656,-89.12407563,-70.90584376,-79.86863976,-87.85197562,-94.68764552,-101.2808313,-103.5474526,-106.0256248,-110.0539105,-107.7877099,-107.059283,-107.4437861,-109.5045404,-110.3038956,-113.8314511
0.3610567515,-39.47457831,-40.09323549,-40.71231388,-41.16592249,-39.42497638,-42.44480131,-42.68869961,-43.10504734,-43.65290458,-43.42947779,-43.12409575,-43.45649388,-43.6714169,-43.38164094,-42.80677753,-43.19295534,-43.30087149,-43.73324424,-44.04407535,-21.48906902,-37.47876376,-50.310755,-63.21248875,-98.86738868,-80.1950648,-89.19293918,-97.11522243,-103.8831876,-110.4429299,-112.7953438,-115.1628031,-119.1757709,-117.0169604,-116.4859246,-116.7870178,-118.819933,-119.5725414,-123.0374466
0.3667318982,-38.93166439,-39.5183201,-40.10409074,-40.52243943,-38.6816742,-41.76717033,-41.99910633,-42.41615751,-42.97887188,-42.78363859,-42.50855486,-42.86998535,-43.10560266,-42.82209278,-42.21751623,-42.63021057,-42.75300928,-43.20511525,-43.54396587,-29.61768613,-46.18840318,-59.30695384,-72.43877281,-108.7165147,-89.56364635,-98.56743422,-106.3975388,-113.0622843,-119.5690475,-122.0031005,-124.2330503,-128.2058672,-126.1769844,-125.8760105,-126.0745724,-128.0665764,-128.7503258,-132.1167549
0.372407045,-38.37452878,-38.925957,-39.47742514,-39.86175378,-37.93247321,-41.07674316,-41.30119571,-41.72267878,-42.30313074,-42.14042552,-41.89939537,-42.29202545,-42.55126583,-42.27541818,-41.64258995,-42.08262576,-42.22166784,-42.69460357,-43.06404538,-37.92838846,-55.0747117,-68.46035157,-81.79642791,-118.6775261,-99.01019337,-107.9926177,-115.7011626,-122.227565,-128.6605393,-131.1681105,-133.2305573,-137.1352809,-135.2571831,-135.2216855,-135.2953493,-137.231343,-137.8206747,-141.0477539
0.3780821918,-37.80326756,-38.31699089,-38.83406048,-39.18662547,-37.18234818,-40.37730845,-40.59900731,-41.02850793,-41.62919569,-41.50280316,-41.29939195,-41.724699,-42.00998244,-41.74381588,-41.0851861,-41.55297166,-41.70931115,-42.20376238,-42.60553025,-46.42692691,-64.13965167,-77.77115077,-91.28517706,-128.7576983,-108.5354353,-117.4712685,-125.0306191,-131.3839783,-137.7207,-140.2891189,-142.1506649,-145.9559116,-144.2469358,-144.5146182,-144.4374767,-146.3000567,-146.7656892,-149.8070587
0.3837573386,-37.21831387,-37.69274903,-38.17626771,-38.50030213,-36.43663453,-39.67295407,-39.89676687,-40.33762328,-40.96053973,-40.87358361,-40.71105315,-41.16961538,-41.48262248,-41.22884339,-40.54807234,-41.04342811,-41.21767369,-41.73369831,-42.16829553,-55.11889678,-73.38506204,-87.23994647,-100.9057626,-138.964816,-118.1419979,-127.0079805,-134.3921097,-140.5381686,-146.7542895,-149.365882,-150.9898512,-154.6607959,-153.1356197,-153.7455083,-153.4880371,-155.257417,-155.5663256,-158.3703163
0.3894324853,-36.6204832,-37.05507108,-37.50684635,-37.80649536,-35.70101515,-38.96804451,-39.19887916,-39.65409409,-40.30061551,-40.25544959,-40.13660948,-40.6278825,-40.96930645,-40.7313077,-40.03347943,-40.55543094,-40.74758546,-41.2843581,-41.75061656,-64.00967176,-82.81268267,-96.86776011,-110.6598594,-149.3063184,-127.8339898,-136.6085345,-143.7927945,-149.6978139,-155.7670892,-158.3989465,-159.7459815,-163.2448487,-161.9130754,-162.9039083,-162.4332422,-164.0874899,-164.2033124,-166.7140769
0.3951076321,-36.01101647,-36.4063299,-36.8291176,-37.10935648,-34.98150473,-38.26720829,-38.50992872,-38.98209521,-39.65288432,-39.65099083,-39.57802035,-40.10012236,-40.46943018,-40.25119678,-39.54298492,-40.08953371,-40.29882717,-40.85436437,-41.3490158,-73.10431366,-92.42412852,-106.6559754,-120.5498403,-159.7882966,-137.6164162,-146.2791346,-153.2399926,-158.8709354,-164.765484,-167.3895589,-168.4188012,-171.7059859,-170.5705701,-171.9784601,-171.2591745,-172.7748834,-172.6589487,-174.8188812
0.4007827789,-35.39161911,-35.74944206,-36.14691045,-36.41345229,-34.28442092,-37.57533039,-37.8346808,-38.32591895,-39.02084653,-39.06275143,-39.0370062,-39.5865457,-39.98178926,-39.787689,-39.07742155,-39.6453219,-39.87006584,-40.44097015,-40.95832516,-82.40744595,-102.2207934,-116.6061559,-130.5783861,-170.414367,-147.4944346,-156.0255339,-162.74032,-168.0651833,-173.7560437,-176.3396727,-177.0105807,179.9535455,-179.1022092,179.042394,-179.9531431,178.6933699,179.080218,177.3265979
0.4064579256,-34.76449364,-35.08786726,-35.46454099,-35.72373932,-33.61633023,-36.89754227,-37.1780731,-37.68997523,-38.40806603,-38.49328385,-38.51511048,-39.0870989,-39.50482536,-39.33928098,-38.63684391,-39.22142953,-39.45893369,-40.04021695,-40.57208031,-91.92307853,-112.2036649,-126.7197313,-140.7479381,178.8155395,-157.4724753,-165.8520762,-172.2987859,-177.2870956,177.2549358,174.748022,174.4732736,171.7259586,172.4934145,170.1692455,171.494433,170.3254075,171.0201325,169.7210476
0.4121330724,-34.13236319,-34.42559525,-34.78678401,-35.04553272,-32.98395609,-36.23920028,-36.54518883,-37.07877157,-37.81818067,-37.94520244,-38.01379128,-38.60168243,-39.03698895,-38.90406122,-38.22059233,-38.81570969,-39.06230735,-39.64736582,-40.18330358,-101.6543709,-122.3730368,-136.9975447,-151.0600031,167.9064081,-167.5532551,-175.7606905,178.0821252,173.4586681,168.2619802,165.8701622,166.0239081,163.5973056,164.2117496,161.4102666,163.0879343,162.1220976,163.1561213,162.346973
0.4178082192,-33.49848307,-33.76711883,-34.11883455,-34.38446404,-32.39403868,-35.60584253,-35.94120152,-36.49686476,-37.25489064,-37.42122486,-37.53453245,-38.13041616,-38.57716847,-38.48011968,-37.82748275,-38.42558644,-38.67680044,-39.25760013,-39.78558664,-111.6033237,-132.7281132,-147.4392646,-161.5143283,156.8692949,-177.736726,174.2501134,168.4033417,164.1701046,159.2611074,157.0230029,157.6293081,155.5479255,156.0415769,152.7698264,154.8248329,154.0753754,155.4710604,155.1698015
0.4234833659,-32.86663701,-33.11739086,-33.4662553,-33.74642027,-31.85314084,-35.00311438,-35.37128434,-35.94877864,-36.72191669,-36.92418664,-37.07895174,-37.67389813,-38.1250876,-38.06602314,-37.45611886,-38.04855587,-38.29939635,-38.86687433,-39.37419249,-121.7703936,-143.2665051,-158.0426761,-172.1079811,145.7222803,171.9809789,164.1861786,158.670007,154.8486243,150.2506271,148.2030501,149.2753942,147.5542336,147.9656387,144.2477056,146.6951384,146.1682784,147.9359909,148.1408317
0.4291585127,-32.24111474,-32.48176252,-32.83490492,-33.13745627,-31.36740186,-34.43665503,-34.84047986,-35.43888541,-36.22292234,-36.45701194,-36.6488713,-37.23338262,-37.6815491,-37.66122645,-37.10526599,-37.68271992,-37.9280456,-38.4726553,-38.94678584,-132.1540317,-153.9836367,-168.8028805,177.165613,134.4910693,161.6085238,154.0584775,148.8921191,145.4997322,141.2320227,139.4080617,140.9479235,139.5916875,139.9628627,135.8394468,138.6826346,138.3772463,140.5136928,141.2036917
0.4348336595,-31.62666738,-31.86589983,-32.2308412,-32.56367343,-30.94225153,-33.91194156,-34.35353176,-34.97125338,-35.76139747,-36.02262688,-36.24631305,-36.81080635,-37.24843056,-37.26626951,-36.77416787,-37.32717012,-37.56200006,-38.07427047,-38.50350637,-142.7501587,-164.872086,-179.7114502,166.3176021,123.2090862,151.1601673,143.8836307,139.0849221,136.1335529,132.2108024,130.6383065,132.6348749,131.6382451,132.0118246,127.5380933,130.7679662,130.6763557,133.16443,134.3020693
0.4405088063,-31.02843762,-31.27567549,-31.66019411,-32.03105996,-30.58210811,-33.43409304,-33.91468687,-34.54946977,-35.34050663,-35.62381062,-35.8733918,-36.40862853,-36.8284182,-36.8826631,-36.4626654,-36.98204757,-37.20171999,-37.67271076,-38.04641932,-153.5515987,-175.9209057,169.2443958,155.3645104,111.9169363,140.6562646,133.6840661,129.2689664,126.7651026,123.1971485,121.8978082,124.3287217,123.6773109,124.094441,119.3369808,122.9327403,123.0420843,125.8518011,127.3855885
0.446183953,-30.45186229,-30.71703382,-31.12900525,-31.5452936,-30.29009392,-33.00764511,-33.52748346,-34.17645354,-34.96291211,-35.26299376,-35.5321064,-36.02951009,-36.42456428,-36.51248608,-36.1710258,-36.64822074,-36.8483733,-37.26999642,-37.57871401,-164.5475083,172.8850205,158.0825093,144.3288019,100.6611725,130.1233584,123.4877359,119.4697738,117.4142152,114.2061684,113.1952001,116.0279161,115.6992752,116.1985913,111.2325987,115.1630899,115.456637,118.5463381,120.4117708
0.4518590998,-29.90254666,-30.19582861,-30.64303472,-31.11151365,-30.06780769,-32.63631387,-33.19454784,-33.8542778,-34.63058956,-34.94202993,-35.22406328,-35.6759172,-36.03982051,-36.15784365,-35.89950931,-36.32670022,-36.50315572,-36.86844062,-37.10412105,-175.7228488,161.5655128,146.8263238,133.2390868,89.49240288,119.5937697,113.3273517,109.7170826,108.1050479,105.2575807,104.5438324,107.7371025,107.7012833,108.3187048,103.2262264,107.4511319,107.9083544,111.225589,113.3444416
0.4575342466,-29.38611141,-29.71763647,-30.20754117,-30.73407753,-29.91519019,-32.32277495,-32.91742512,-33.5840234,-34.34465938,-34.66197937,-34.95019682,-35.34976267,-35.6766975,-35.82039973,-35.64783351,-36.01805049,-36.16676379,-36.47018219,-36.62680832,172.9420398,150.1454433,135.5050537,122.1298692,78.46289168,109.1046513,103.239159,100.0437002,98.86514146,96.37476011,95.96094103,99.46598236,99.68554919,100.4541887,95.32336691,99.79361487,100.3891183,103.8713093,106.1509757
0.4632093933,-28.9080164,-29.2875522,-29.82704812,-30.41632436,-29.8305089,-32.06848662,-32.69646782,-33.36568323,-34.10525926,-34.42294787,-34.71056034,-35.05218501,-35.33713477,-35.50115801,-35.41476801,-35.72207186,-35.8392773,-36.07717999,-36.15166595,161.4717011,138.6548155,124.1534876,111.0407733,67.62390602,98.69653743,93.26134659,90.48404726,89.72407655,87.58319567,87.46593847,91.22719051,91.65701439,92.60647741,87.53088137,92.18835514,92.89016273,96.46582681,98.80100262
0.4688845401,-28.47336802,-28.90997739,-29.50511547,-30.16037267,-29.81046919,-31.87358377,-32.53079968,-33.19813085,-33.91148024,-34.22401748,-34.50424835,-34.78351538,-35.02257716,-35.20055102,-35.19805794,-35.43790086,-35.52049853,-35.69159522,-35.68466207,149.8955985,127.1285064,112.8113122,100.0152492,57.02312037,88.41151107,83.43224778,81.07252124,80.71183421,78.90855371,79.07814872,83.03381833,83.62123561,84.77597363,79.85274432,84.63008247,85.39841881,88.98978301,91.26771961
0.4745596869,-28.08672005,-28.58841765,-29.2441403,-29.96698005,-29.8504388,-31.73686079,-32.4183609,-33.07915892,-33.76138132,-34.06328901,-34.32947644,-34.54342293,-34.73418531,-34.91877129,-34.99474799,-35.1644871,-35.21058125,-35.31630597,-35.23297437,138.2478754,115.6056255,101.521958,89.09883601,46.70238448,78.29117598,73.78852583,71.84183526,71.85702768,70.37463034,70.81446855,74.89725729,75.58312028,76.96003501,72.28596626,77.10749969,77.8951084,81.42238844,83.53112167
0.4802348337,-27.75188089,-28.32530713,-29.04521196,-29.835487,-29.94475507,-31.65584851,-32.35602846,-33.00558366,-33.65208626,-33.93803474,-34.1838059,-34.33118152,-34.4730829,-34.65620179,-34.80182465,-34.90125447,-34.91067714,-34.95528841,-34.80479172,126.5668053,104.1284855,90.33102273,78.33713983,36.69609038,68.37466463,64.36353656,62.82148235,63.1852013,62.00151203,62.6874527,66.82585466,67.54671729,69.15260695,64.81818793,69.60271854,70.35713807,73.74393056,75.58157748
0.4859099804,-27.47174163,-28.12187996,-28.90804265,-29.76385657,-30.08707376,-31.62697547,-32.33979464,-32.97340425,-33.57995451,-33.84493886,-34.06446563,-34.14597869,-34.24055636,-34.41379596,-34.61698306,-34.6487094,-34.62336343,-34.61371614,-34.40885539,114.8939263,92.74122854,79.28440099,67.77373658,27.03026154,58.69690385,55.18601909,54.03645107,54.71738735,53.80422037,54.70420196,58.82459307,59.51591771,61.34545716,57.42781703,62.0932087,62.76067804,65.93941527,67.42246928
0.4915851272,-27.24814018,-27.97810533,-28.83098637,-29.74880745,-30.270718,-31.6457912,-32.36498029,-32.97800096,-33.54080796,-33.78038818,-33.96870588,-33.98719061,-34.03815419,-34.19330069,-34.43929687,-34.40881304,-34.35273472,-34.29776419,-34.05387035,103.2728861,81.48820776,68.42630486,57.44823087,17.72236498,49.28731064,46.27920052,45.50627653,46.46907398,45.79202115,46.8662301,50.89572884,51.4957166,53.53050941,50.08670504,54.55554927,55.08569888,58.00214168,59.0713591
0.497260274,-27.08177539,-27.89269702,-28.81114678,-29.78602482,-30.48899229,-31.70722183,-32.42645857,-33.01435466,-33.53018835,-33.74076946,-33.89411686,-33.85456601,-33.8676678,-33.99727622,-34.26961773,-34.18503412,-34.1041614,-34.01418458,-33.74789675,91.74806209,70.41226517,57.79738327,47.39467379,8.781745737,40.16900903,37.66032851,37.24446605,38.44967787,37.96845314,39.17026683,43.04012108,43.49362326,45.70258655,42.76462555,46.96988568,47.32023463,49.93635945,50.55964929
0.5029354207,-26.9721814,-27.86319909,-28.844562,-29.87042262,-30.73543854,-31.80582765,-32.51886895,-33.07727092,-33.54361785,-33.72273217,-33.83885895,-33.74829044,-33.73100523,-33.82892048,-34.11062014,-33.98209187,-33.88379479,-33.76974948,-33.49780347,80.36305159,59.55307453,47.4331355,37.64047968,0.2105216716,31.35857006,29.34058509,29.25830001,30.66254621,30.33200955,31.60977181,35.25887518,35.52083866,37.86189166,35.43442116,39.32401602,39.46345998,41.75853355,41.93088061
0.5086105675,-26.91776702,-27.88613937,-28.92644408,-29.99642671,-31.00402325,-31.93603714,-32.6368077,-33.16159457,-33.57683711,-33.72338525,-33.801774,-33.66893154,-33.62999296,-33.691748,-33.96650304,-33.80546502,-33.69793786,-33.57066784,-33.30885748,69.15915816,48.94571089,37.36276286,28.20589899,-7.995243393,22.86620102,21.32529921,21.54898052,23.10544739,22.8773093,24.17682308,27.55491176,27.59292218,30.01570136,28.07664858,31.61627482,31.52706501,33.49703653,33.23792613
0.5142857143,-26.91591774,-27.95723361,-29.0514455,-30.15824992,-31.28925574,-32.09234066,-32.77498851,-33.26240373,-33.62599988,-33.74041036,-33.78237378,-33.61729159,-33.56615385,-33.58920014,-33.84243837,-33.66078376,-33.55241373,-33.42208346,-33.18451069,58.17400354,38.61957484,27.60852965,19.1040229,-15.84425664,14.6962635,13.61436535,14.11208305,15.77145736,15.5965396,16.8640157,19.93414607,19.729828,22.1789786,20.68279754,23.85673627,23.53481698,25.19039085,24.53954996
0.5199608611,-26.96315051,-28.07161803,-29.2139252,-30.35013565,-31.58624463,-32.26943677,-32.92837291,-33.37517465,-33.68781057,-33.77208924,-33.78072471,-33.59420975,-33.54050853,-33.52427148,-33.74390557,-33.55323591,-33.45205295,-33.3277435,-33.126409,47.44038647,28.59774419,18.18562825,10.34123323,-23.34873909,6.847984197,6.202786717,6.938256772,8.650114601,8.480941137,9.666056748,12.40610182,11.95536994,14.3739004,13.25659924,16.06668101,15.52060702,16.88451494,15.89701276
0.5256360078,-27.05530538,-28.22408646,-29.40819115,-30.56655523,-31.89070412,-32.46233252,-33.09227361,-33.49591143,-33.75959859,-33.81725591,-33.79726443,-33.60035875,-33.5534325,-33.49922139,-33.67605923,-33.48710091,-33.40037985,-33.2898801,-33.13458936,36.98547626,18.89676252,9.102481043,1.917976163,-30.52329026,-0.6837651883,-0.9187161248,0.01411442911,1.728701747,1.522138327,2.580854311,4.983946518,4.296315849,6.628568838,5.813460891,8.276691167,7.525614972,8.629676712,7.371451567
0.5313111546,-27.18775506,-28.40931184,-29.62870426,-30.80235271,-32.19892283,-32.66640476,-33.26243527,-33.62123666,-33.8393312,-33.87519358,-33.83259086,-33.63607118,-33.60457736,-33.51540512,-33.643245,-33.46547731,-33.39951718,-33.3092848,-33.20777316,26.83038356,9.526819348,0.3613740793,-6.170270396,-37.38393326,-7.907713123,-7.763065367,-6.676751059,-5.006483254,-5.286823349,-4.389966508,-2.315928201,-3.218627484,-1.024655707,-1.621484024,0.5240375763,-0.4046199796,0.4779032775,-0.9774327499
0.5369863014,-27.35561288,-28.62203699,-29.87023577,-31.05283734,-32.507708,-32.87743284,-33.43509657,-33.74844087,-33.92557273,-33.94549982,-33.88725962,-33.70121217,-33.69284131,-33.57321752,-33.64871805,-33.49020646,-33.45026462,-33.3854987,-33.34363041,16.99010197,0.4922383639,-8.040695285,-13.93195431,-43.94736717,-14.83551584,-14.34616894,-13.15268875,-11.56898318,-11.95079825,-11.24106361,-9.474586316,-10.55971745,-8.550742878,-9.015967831,-7.149895106,-8.2225174,-7.518594144,-9.09122498
0.5426614481,-27.55392308,-28.85722676,-30.12797744,-31.31382919,-32.81431628,-33.09161297,-33.60703606,-33.87549128,-34.01740285,-34.02794224,-33.96161312,-33.79509648,-33.81635888,-33.67210766,-33.69455297,-33.56193802,-33.55226068,-33.51700802,-33.53888747,7.473772016,-8.207825601,-16.11106597,-21.37842712,-50.23042985,-21.48119003,-20.68624881,-19.4329171,-17.97124897,-18.47221758,-17.96375744,-16.47129912,-17.69685964,-15.91317586,-16.33308044,-14.70154539,-15.87973437,-15.30777263,-16.91146886
0.5483365949,-27.77782206,-29.11017917,-30.39760831,-31.58166588,-33.11638086,-33.30556335,-33.7756022,-34.00100249,-34.11430826,-34.12232169,-34.05565017,-33.91643456,-33.97247685,-33.81060557,-33.78168254,-33.68024837,-33.70412028,-33.70133318,-33.78917904,-1.714808368,-16.57857822,-23.86044504,-28.52301154,-56.24975718,-27.86064556,-26.80315395,-25.53652099,-24.22396479,-24.85107138,-24.54663021,-23.28424933,-24.60011231,-23.0746218,-23.5331268,-22.08617409,-23.32734947,-22.83708068,-24.37785314
0.5540117417,-28.02266456,-29.3765986,-30.67532456,-31.85317964,-33.41184231,-33.51632648,-33.93872674,-34.12417444,-34.21606245,-34.22835347,-34.16893238,-34.06328705,-34.15769328,-33.98630404,-33.9099781,-33.84371586,-33.9034505,-33.93492328,-34.08859448,-10.5765134,-24.62874764,-31.301988,-35.38020217,-62.02161274,-33.99129514,-32.71766173,-31.48157526,-30.33563977,-31.08512058,-30.97621242,-29.89116708,-31.24018385,-29.99721697,-30.57463415,-29.25797581,-30.515261,-30.05230024,-31.42690974
0.5596868885,-28.28411403,-29.652636,-30.95783994,-32.12565349,-33.69888912,-33.72137198,-34.09492007,-34.2447052,-34.32260571,-34.34557031,-34.30051659,-34.23301158,-34.36755512,-34.19575693,-34.07828522,-34.04987397,-34.14667854,-34.21281146,-34.42893427,-19.11614161,-32.36977727,-38.45046831,-41.96502218,-67.56185494,-39.89170961,-38.45077967,-37.28443865,-36.31244543,-37.17026454,-37.23768245,-36.26997158,-37.58918031,-36.64279025,-37.41461894,-36.16966579,-37.39139773,-36.89671753,-37.99244352
0.5653620352,-28.55819995,-29.9349032,-31.24236389,-32.3967651,-33.97591143,-33.9186008,-34.24324715,-34.36268725,-34.43393426,-34.47324657,-34.44890146,-34.42219705,-34.59653475,-34.43428578,-34.28435052,-34.29499771,-34.42867141,-34.52804228,-34.79878049,-27.34165943,-39.8150878,-45.32155802,-48.29254188,-72.886004,-45.58128767,-44.02306926,-42.95924434,-42.15825857,-43.10100658,-43.31557073,-42.39955621,-43.62187701,-42.97347011,-44.00848806,-42.77213236,-43.9015322,-43.31159938,-44.00904844
0.571037182,-28.84134729,-30.22046765,-31.5265636,-32.6645253,-34.2414703,-34.10634922,-34.38328421,-34.47849645,-34.55000407,-34.61034107,-34.61198117,-34.62659564,-34.83793159,-34.69572347,-34.52460968,-34.57372288,-34.74218162,-34.87095234,-35.18261303,-35.26348636,-46.97942812,-51.93122813,-54.3775529,-78.00937022,-51.07991514,-49.45402007,-48.51759345,-47.87486196,-48.87098474,-49.19451287,-48.26087109,-49.31772299,-48.95315305,-50.31012229,-49.01487829,-49.99058674,-49.23902701,-49.42002504
0.5767123288,-29.13038404,-30.50683345,-31.80851547,-32.9272172,-34.49428258,-34.2833899,-34.51505775,-34.59268202,-34.67065125,-34.75545629,-34.78700672,-34.84107899,-35.0838676,-34.97216526,-34.79384813,-34.8785499,-35.07722155,-35.22848013,-35.56038418,-42.89385346,-53.87832072,-58.29526846,-60.23438283,-82.94720561,-56.40759971,-54.76150534,-53.96843984,-53.46225823,-54.47355749,-54.86012232,-53.8384193,-54.66363064,-54.55024089,-56.27277284,-54.84801632,-55.60632519,-54.62807049,-54.19046988
0.5823874755,-29.42253307,-30.79191339,-32.08665009,-33.1833408,-34.73322064,-34.44892641,-34.6389692,-34.70586403,-34.79552944,-34.90681401,-34.97056459,-35.05965803,-35.32545815,-35.25383926,-35.08479268,-35.19934776,-35.42055786,-35.58380572,-35.90815458,-50.24625057,-60.52759776,-64.42892265,-65.87682933,-87.71484414,-61.58407898,-59.96134643,-59.3181403,-58.91906151,-59.90244728,-60.30004738,-59.12218843,-59.65734783,-59.74184972,-61.85139718,-60.22651693,-60.70614949,-59.44487581,-58.32464147
0.5880626223,-29.71539337,-31.07399534,-32.35969419,-33.43156626,-34.95732417,-34.60257825,-34.75570995,-34.81864283,-34.92406312,-35.06225011,-35.1585906,-35.27561243,-35.55323105,-35.52924285,-35.38774681,-35.52305063,-35.75562416,-35.91675182,-36.2004181,-57.33496536,-66.94301924,-70.34663049,-71.31818851,-92.32780094,-66.62841195,-65.0670056,-64.57063724,-64.24294298,-65.15244636,-65.50523788,-64.10989135,-64.31087357,-64.51930361,-67.00694763,-65.11713837,-65.26716244,-63.68610442,-61.88342272
0.5937377691,-30.00691528,-31.35170533,-32.62661263,-33.67069825,-35.16582088,-34.74435399,-34.86617218,-34.93152265,-35.05541637,-35.21923404,-35.34644149,-35.48176981,-35.75782526,-35.78569662,-35.69044347,-35.83382003,-36.06323477,-36.20540828,-36.41429094,-64.17470893,-73.1399629,-76.06186941,-76.571351,-96.80180756,-71.55857323,-70.08941495,-69.7277395,-69.43111628,-70.22017636,-70.47137831,-68.80920552,-68.65303375,-68.89411603,-71.71282276,-69.5078172,-69.29841045,-67.39298702,-64.99368632
